sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp76_sensor8,1474615889927,1474615947853,38,0,2474.9473684210525,NaN
exp76_sensor7,1474615889922,1474615949828,36,0,2663.8055555555557,NaN
exp76_sensor6,1474615889894,1474615948283,34,2,2395.205882352941,4141.5
exp76_sensor5,1474615889726,1474615949596,36,0,2603.222222222222,NaN
exp76_sensor9,1474615889947,1474615948087,34,2,2441.0882352941176,4242.5
exp76_sensor4,1474615889514,1474615949317,38,2,2239.2105263157896,3660.5
exp76_sensor36,1474615889391,1474615949204,36,0,2660.1944444444443,NaN
exp76_sensor3,1474615889223,1474615948873,38,0,2553.3684210526317,NaN
exp76_sensor37,1474615889426,1474615949268,34,2,2477.235294117647,3641.5
exp76_sensor2,1474615888967,1474615938409,37,1,2486.3513513513512,1686.0
exp76_sensor38,1474615889458,1474615949148,37,3,2246.5945945945946,3195.3333333333335
exp76_sensor39,1474615889461,1474615949421,36,0,2668.0,NaN
exp76_sensor1,1474615888608,1474615948268,42,0,2318.6428571428573,NaN
exp76_sensor44,1474615889636,1474615944583,34,2,2505.0588235294117,4467.0
exp76_sensor43,1474615889635,1474615949426,36,0,2439.8055555555557,NaN
exp76_sensor46,1474615889668,1474615948132,38,0,2466.3947368421054,NaN
exp76_sensor45,1474615889656,1474615946592,33,3,2391.030303030303,4449.0
exp76_sensor40,1474615889556,1474615949403,35,3,2333.7428571428572,3823.6666666666665
exp76_sensor42,1474615889615,1474615946521,34,0,2613.794117647059,NaN
exp76_sensor41,1474615889595,1474615949100,36,0,2706.6944444444443,NaN
exp76_sensor49,1474615889700,1474615949119,36,0,2553.9166666666665,NaN
exp76_sensor47,1474615889680,1474615948645,36,0,2693.8333333333335,NaN
exp76_sensor48,1474615889689,1474615949546,38,0,2419.2105263157896,NaN
exp76_sensor57,1474615889869,1474615947951,36,0,2648.5555555555557,NaN
exp76_sensor56,1474615889864,1474615947774,38,2,2165.1052631578946,3648.5
exp76_sensor55,1474615889832,1474615947861,36,2,2332.777777777778,4132.5
exp76_sensor54,1474615889809,1474615946539,34,0,2711.676470588235,NaN
exp76_sensor53,1474615889792,1474615944674,35,1,2485.885714285714,6146.0
exp76_sensor52,1474615889785,1474615947848,37,3,2157.2432432432433,4486.666666666667
exp76_sensor51,1474615889773,1474615944335,36,2,2353.8055555555557,4336.0
exp76_sensor50,1474615889760,1474615947871,38,0,2550.6315789473683,NaN
exp76_sensor12,1474615888761,1474615947857,35,1,2733.3714285714286,3966.0
exp76_sensor13,1474615888783,1474615947856,36,0,2642.3888888888887,NaN
exp76_sensor10,1474615888682,1474615944658,35,1,2467.1428571428573,6091.0
exp76_sensor11,1474615888722,1474615940608,34,2,2462.794117647059,3752.5
exp76_sensor60,1474615889902,1474615948881,38,0,2524.2894736842104,NaN
exp76_sensor14,1474615888810,1474615947955,36,0,2760.6666666666665,NaN
exp76_sensor15,1474615888842,1474615946624,34,0,2748.9411764705883,NaN
exp76_sensor16,1474615888859,1474615938438,34,0,2729.764705882353,NaN
exp76_sensor17,1474615888869,1474615946507,36,0,2553.5,NaN
exp76_sensor18,1474615888906,1474615946515,35,1,2418.1714285714284,4142.0
exp76_sensor19,1474615888934,1474615944392,34,2,2467.8529411764707,4355.5
exp76_sensor20,1474615888989,1474615944502,37,3,2262.972972972973,3719.0
exp76_sensor59,1474615889882,1474615948747,35,1,2586.1714285714284,4217.0
exp76_sensor58,1474615889879,1474615944369,35,3,2274.8571428571427,4286.666666666667
exp76_sensor22,1474615889037,1474615947484,38,2,2291.6315789473683,4017.0
exp76_sensor21,1474615889004,1474615946544,38,0,2366.9473684210525,NaN
exp76_sensor24,1474615889096,1474615946527,36,0,2536.3333333333335,NaN
exp76_sensor23,1474615889058,1474615948917,38,0,2385.815789473684,NaN
exp76_sensor27,1474615889173,1474615949100,40,2,2090.975,3685.0
exp76_sensor28,1474615889199,1474615940595,34,2,2421.9411764705883,3757.0
exp76_sensor25,1474615889129,1474615948906,36,0,2748.3888888888887,NaN
exp76_sensor26,1474615889155,1474615946533,36,0,2456.9444444444443,NaN
exp76_sensor29,1474615889211,1474615948392,36,0,2687.777777777778,NaN
exp76_sensor31,1474615889272,1474615946419,36,0,2411.8888888888887,NaN
exp76_sensor30,1474615889248,1474615948994,38,2,2239.2894736842104,3820.5
exp76_sensor35,1474615889385,1474615947577,36,0,2614.222222222222,NaN
exp76_sensor34,1474615889347,1474615944381,36,2,2474.527777777778,3620.5
exp76_sensor33,1474615889336,1474615948035,41,1,2229.1463414634145,1696.0
exp76_sensor32,1474615889306,1474615944715,36,2,2349.5833333333335,4086.0
