sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp44_sensor20,1474608275343,1474608334142,98,0,935.3979591836735,NaN
exp44_sensor21,1474608275371,1474608335328,99,1,940.3131313131313,632.0
exp44_sensor24,1474608275477,1474608335350,108,0,846.6296296296297,NaN
exp44_sensor25,1474608275502,1474608335121,103,1,878.3786407766991,2033.0
exp44_sensor22,1474608275399,1474608334791,101,1,878.1485148514852,2619.0
exp44_sensor23,1474608275442,1474608335072,95,1,965.5052631578948,572.0
exp44_sensor18,1474608275253,1474608334680,97,1,930.1030927835052,665.0
exp44_sensor17,1474608275223,1474608335091,101,1,870.5742574257425,476.0
exp44_sensor16,1474608275193,1474608335030,107,1,840.7943925233645,2515.0
exp44_sensor15,1474608275152,1474608334649,102,2,862.1470588235294,2567.0
exp44_sensor19,1474608275262,1474608334811,106,0,854.811320754717,NaN
exp44_sensor11,1474608274994,1474608334848,101,1,924.5445544554456,507.0
exp44_sensor30,1474608276072,1474608335631,102,0,864.6274509803922,NaN
exp44_sensor12,1474608275045,1474608334494,95,1,946.9368421052632,2443.0
exp44_sensor13,1474608275084,1474608333845,95,1,969.4947368421052,628.0
exp44_sensor14,1474608275127,1474608334931,96,2,958.7083333333334,1506.5
exp44_sensor10,1474608274941,1474608334696,101,1,929.0693069306931,546.0
exp44_sensor3,1474608276061,1474608336031,104,2,827.0865384615385,1610.0
exp44_sensor2,1474608275314,1474608335145,116,2,804.8534482758621,708.0
exp44_sensor1,1474608274896,1474608334517,91,1,965.0439560439561,1717.0
exp44_sensor7,1474608276152,1474608335960,100,2,909.83,725.0
exp44_sensor27,1474608275525,1474608334971,100,0,942.99,NaN
exp44_sensor6,1474608276129,1474608335693,95,1,951.5263157894736,1365.0
exp44_sensor26,1474608275511,1474608334676,104,0,855.7115384615385,NaN
exp44_sensor5,1474608276097,1474608335946,105,1,887.2666666666667,1247.0
exp44_sensor29,1474608276047,1474608335759,96,2,896.375,1634.5
exp44_sensor28,1474608276006,1474608335158,91,1,957.2857142857143,1417.0
exp44_sensor4,1474608276085,1474608336014,105,1,874.1714285714286,1375.0
exp44_sensor9,1474608276174,1474608336167,111,1,815.4594594594595,241.0
exp44_sensor8,1474608276164,1474608335586,99,1,903.929292929293,530.0
