sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp55_sensor3,1474610678986,1474610738881,64,0,1431.265625,NaN
exp55_sensor26,1474610678898,1474610737912,63,1,1430.7936507936508,2292.0
exp55_sensor2,1474610678700,1474610737722,63,1,1439.4126984126983,2034.0
exp55_sensor27,1474610678921,1474610738366,69,1,1309.0579710144928,2245.0
exp55_sensor1,1474610678352,1474610738175,62,0,1529.5,NaN
exp55_sensor28,1474610678944,1474610738883,65,1,1341.123076923077,2273.0
exp55_sensor29,1474610678972,1474610737685,66,0,1377.590909090909,NaN
exp55_sensor20,1474610678716,1474610737313,62,0,1465.467741935484,NaN
exp55_sensor9,1474610679557,1474610738226,68,0,1367.3088235294117,NaN
exp55_sensor8,1474610679543,1474610738833,69,1,1314.927536231884,1340.0
exp55_sensor21,1474610678776,1474610737566,66,0,1392.8030303030303,NaN
exp55_sensor22,1474610678815,1474610737741,61,1,1417.8032786885246,2127.0
exp55_sensor7,1474610679531,1474610739011,70,0,1332.357142857143,NaN
exp55_sensor6,1474610679497,1474610738928,66,0,1379.4848484848485,NaN
exp55_sensor23,1474610678832,1474610737871,65,1,1353.7846153846153,929.0
exp55_sensor24,1474610678851,1474610737052,64,0,1433.9375,NaN
exp55_sensor5,1474610679471,1474610738100,70,0,1288.057142857143,NaN
exp55_sensor25,1474610678882,1474610738264,65,1,1385.5846153846153,2103.0
exp55_sensor4,1474610679369,1474610739012,64,0,1433.765625,NaN
exp55_sensor16,1474610678579,1474610737865,65,3,1325.923076923077,1600.0
exp55_sensor15,1474610678550,1474610737688,63,1,1428.1746031746031,2055.0
exp55_sensor18,1474610678654,1474610737913,64,0,1437.59375,NaN
exp55_sensor17,1474610678620,1474610737546,66,0,1355.0757575757575,NaN
exp55_sensor19,1474610678673,1474610738286,64,2,1438.3125,860.5
exp55_sensor30,1474610679006,1474610738925,70,2,1272.3142857142857,1748.0
exp55_sensor32,1474610679034,1474610738195,62,0,1471.5806451612902,NaN
exp55_sensor31,1474610679010,1474610738881,61,1,1481.2459016393443,2319.0
exp55_sensor34,1474610679102,1474610737742,62,0,1498.225806451613,NaN
exp55_sensor33,1474610679076,1474610738928,67,1,1325.686567164179,3403.0
exp55_sensor36,1474610679143,1474610738923,64,2,1362.9375,2361.0
exp55_sensor35,1474610679112,1474610738119,62,0,1505.6935483870968,NaN
exp55_sensor39,1474610679258,1474610738864,61,1,1473.377049180328,1427.0
exp55_sensor37,1474610679183,1474610737431,64,0,1411.828125,NaN
exp55_sensor38,1474610679214,1474610738884,62,0,1434.5483870967741,NaN
exp55_sensor10,1474610678406,1474610737916,65,1,1385.4307692307693,2303.0
exp55_sensor13,1474610678494,1474610737588,65,1,1410.923076923077,1289.0
exp55_sensor14,1474610678522,1474610738209,59,1,1587.9322033898304,1443.0
exp55_sensor11,1474610678442,1474610737278,66,0,1409.9242424242425,NaN
exp55_sensor12,1474610678470,1474610738286,64,0,1423.46875,NaN
exp55_sensor40,1474610679444,1474610739307,67,1,1396.9402985074628,2107.0
