sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp116_sensor28,1474628296884,1474628355361,25,1,3726.2,3626.0
exp116_sensor29,1474628296894,1474628354173,22,0,4478.909090909091,NaN
exp116_sensor26,1474628296832,1474628354226,23,1,3917.086956521739,3943.0
exp116_sensor27,1474628296871,1474628355291,23,1,4011.695652173913,3857.0
exp116_sensor24,1474628296779,1474628356405,23,3,3857.6521739130435,3697.3333333333335
exp116_sensor25,1474628296803,1474628356102,23,1,3831.608695652174,7016.0
exp116_sensor22,1474628296712,1474628356446,24,2,3759.4583333333335,3485.0
exp116_sensor9,1474628298163,1474628357203,26,0,3610.6153846153848,NaN
exp116_sensor8,1474628297902,1474628357208,27,3,3017.925925925926,3280.0
exp116_sensor23,1474628296751,1474628349415,23,1,3906.0,3837.0
exp116_sensor7,1474628297772,1474628354200,21,1,4381.952380952381,2461.0
exp116_sensor6,1474628297578,1474628350682,22,0,4142.681818181818,NaN
exp116_sensor5,1474628297416,1474628357363,24,0,4036.875,NaN
exp116_sensor4,1474628297214,1474628354289,22,0,4328.454545454545,NaN
exp116_sensor3,1474628296914,1474628352474,21,1,4161.571428571428,3031.0
exp116_sensor69,1474628297766,1474628357393,23,1,4045.8695652173915,5837.0
exp116_sensor2,1474628296626,1474628350711,20,0,4627.75,NaN
exp116_sensor68,1474628297754,1474628355236,23,3,3706.6521739130435,3275.6666666666665
exp116_sensor1,1474628296137,1474628355332,23,1,3992.3478260869565,4668.0
exp116_sensor67,1474628297742,1474628351360,22,0,4159.045454545455,NaN
exp116_sensor66,1474628297713,1474628356334,23,1,3970.2608695652175,5535.0
exp116_sensor75,1474628297846,1474628351766,23,1,3889.6521739130435,3176.0
exp116_sensor76,1474628297851,1474628356477,24,0,4025.9166666666665,NaN
exp116_sensor73,1474628297822,1474628355232,26,0,3766.269230769231,NaN
exp116_sensor74,1474628297831,1474628354059,23,1,3959.217391304348,5950.0
exp116_sensor71,1474628297799,1474628354172,24,0,3843.5833333333335,NaN
exp116_sensor72,1474628297811,1474628350675,23,1,3850.086956521739,6175.0
exp116_sensor70,1474628297789,1474628356443,25,1,3822.44,6334.0
exp116_sensor32,1474628297000,1474628354139,22,2,4002.090909090909,4092.0
exp116_sensor31,1474628296977,1474628351352,23,1,3937.8260869565215,3717.0
exp116_sensor30,1474628296940,1474628354368,21,3,3905.9523809523807,3687.0
