sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp121_sensor87,1474630124490,1474630183604,24,0,4046.375,NaN
exp121_sensor86,1474630124479,1474630183503,26,0,3643.730769230769,NaN
exp121_sensor89,1474630124569,1474630182944,23,3,3563.217391304348,3282.6666666666665
exp121_sensor88,1474630124548,1474630183604,23,1,3889.1739130434785,3428.0
exp121_sensor83,1474630124443,1474630184355,26,0,3652.153846153846,NaN
exp121_sensor82,1474630124401,1474630180509,21,1,4268.857142857143,3357.0
exp121_sensor85,1474630124466,1474630184036,23,1,4003.1304347826085,4280.0
exp121_sensor84,1474630124452,1474630181306,22,0,4244.545454545455,NaN
exp121_sensor32,1474630123358,1474630182917,23,1,3957.3478260869565,3895.0
exp121_sensor31,1474630123325,1474630182909,25,1,3736.24,4326.0
exp121_sensor90,1474630124594,1474630182119,24,0,4018.7916666666665,NaN
exp121_sensor34,1474630123398,1474630182112,24,0,4090.25,NaN
exp121_sensor91,1474630124614,1474630181272,22,0,4305.772727272727,NaN
exp121_sensor92,1474630124626,1474630182857,24,0,4012.4166666666665,NaN
exp121_sensor33,1474630123367,1474630182919,23,1,4000.8695652173915,2804.0
exp121_sensor30,1474630123299,1474630180297,22,0,4358.727272727273,NaN
exp121_sensor100,1474630122524,1474630181451,23,1,4110.565217391304,1663.0
exp121_sensor39,1474630123579,1474630179725,22,2,3881.318181818182,3960.5
exp121_sensor36,1474630123427,1474630180557,22,0,4250.5,NaN
exp121_sensor35,1474630123411,1474630181476,23,1,4035.8695652173915,4527.0
exp121_sensor38,1474630123519,1474630180696,25,1,3643.0,3942.0
exp121_sensor37,1474630123494,1474630180309,21,1,4236.047619047619,4446.0
exp121_sensor99,1474630124702,1474630182851,22,2,4104.454545454545,3546.5
exp121_sensor98,1474630124694,1474630180523,23,1,3907.4347826086955,2808.0
exp121_sensor97,1474630124680,1474630181915,22,0,4251.636363636364,NaN
exp121_sensor96,1474630124670,1474630183657,27,1,3403.962962962963,2756.0
exp121_sensor95,1474630124659,1474630180406,22,0,4284.454545454545,NaN
exp121_sensor94,1474630124651,1474630180534,23,1,3875.304347826087,2821.0
exp121_sensor93,1474630124637,1474630180576,21,1,4216.238095238095,3142.0
exp121_sensor23,1474630123081,1474630182771,24,0,4027.625,NaN
exp121_sensor22,1474630123040,1474630181226,24,0,3866.5833333333335,NaN
exp121_sensor21,1474630123026,1474630181377,22,0,4582.863636363636,NaN
exp121_sensor20,1474630122992,1474630180367,24,0,3871.875,NaN
exp121_sensor29,1474630123224,1474630181379,23,1,3894.304347826087,4327.0
exp121_sensor28,1474630123206,1474630181452,20,2,4570.25,3486.0
exp121_sensor27,1474630123192,1474630179762,22,0,4272.590909090909,NaN
exp121_sensor26,1474630123171,1474630182967,26,2,3451.269230769231,4111.0
exp121_sensor25,1474630123119,1474630181475,23,1,3991.086956521739,2842.0
exp121_sensor24,1474630123104,1474630182983,23,1,3870.391304347826,6302.0
exp121_sensor10,1474630122442,1474630180956,23,1,3979.5652173913045,5791.0
exp121_sensor12,1474630122618,1474630181352,24,0,3988.3333333333335,NaN
exp121_sensor11,1474630122571,1474630181401,22,2,4016.7272727272725,3982.5
exp121_sensor14,1474630122691,1474630181452,23,1,3894.608695652174,5098.0
exp121_sensor13,1474630122642,1474630181419,23,1,3959.9565217391305,3427.0
exp121_sensor16,1474630122815,1474630181483,26,0,3729.423076923077,NaN
exp121_sensor15,1474630122719,1474630180959,23,1,3897.8695652173915,5856.0
exp121_sensor18,1474630122910,1474630180537,23,1,4001.5652173913045,2677.0
exp121_sensor17,1474630122864,1474630182776,23,1,4130.347826086957,2837.0
exp121_sensor19,1474630122937,1474630179145,21,1,4210.619047619048,4256.0
exp121_sensor81,1474630124374,1474630180525,21,1,4331.523809523809,4274.0
exp121_sensor80,1474630124341,1474630181383,24,2,3614.9166666666665,2771.5
exp121_sensor79,1474630124316,1474630180474,20,0,4677.25,NaN
exp121_sensor75,1474630124266,1474630182646,24,0,4029.2916666666665,NaN
exp121_sensor76,1474630124278,1474630180471,23,1,3961.7391304347825,3280.0
exp121_sensor77,1474630124283,1474630180537,22,0,4373.5,NaN
exp121_sensor78,1474630124300,1474630181306,24,0,3913.0833333333335,NaN
exp121_sensor71,1474630124205,1474630181291,23,1,3814.0,2849.0
exp121_sensor72,1474630124216,1474630180374,23,1,3846.217391304348,3402.0
exp121_sensor73,1474630124239,1474630179809,22,2,3834.3636363636365,3655.5
exp121_sensor74,1474630124254,1474630181948,24,0,3914.9166666666665,NaN
exp121_sensor70,1474630124178,1474630182844,24,0,3909.5,NaN
exp121_sensor8,1474630124327,1474630182859,25,1,3630.8,6080.0
exp121_sensor9,1474630124587,1474630183603,26,0,3762.269230769231,NaN
exp121_sensor6,1474630123976,1474630181374,22,0,4271.5,NaN
exp121_sensor7,1474630124174,1474630181287,23,1,3757.4347826086955,6268.0
exp121_sensor68,1474630124128,1474630182982,24,0,3925.6666666666665,NaN
exp121_sensor69,1474630124155,1474630183601,24,0,3893.625,NaN
exp121_sensor5,1474630123814,1474630182984,22,2,3933.818181818182,3507.5
exp121_sensor66,1474630124092,1474630180380,21,1,4227.857142857143,3040.0
exp121_sensor67,1474630124118,1474630182969,24,0,4032.2083333333335,NaN
exp121_sensor4,1474630123586,1474630182862,24,0,4043.2083333333335,NaN
exp121_sensor64,1474630124050,1474630182647,24,0,4067.7916666666665,NaN
exp121_sensor3,1474630123263,1474630180535,22,0,4316.909090909091,NaN
exp121_sensor65,1474630124077,1474630183604,24,0,3874.7083333333335,NaN
exp121_sensor2,1474630122968,1474630180470,23,1,3843.608695652174,5894.0
exp121_sensor1,1474630122417,1474630179060,22,0,4304.636363636364,NaN
exp121_sensor62,1474630124017,1474630181481,24,0,3880.0833333333335,NaN
exp121_sensor63,1474630124038,1474630181289,23,1,3851.6521739130435,2817.0
exp121_sensor60,1474630123998,1474630180699,22,0,4145.318181818182,NaN
exp121_sensor61,1474630124008,1474630180397,21,1,4382.523809523809,3368.0
exp121_sensor57,1474630123935,1474630181944,24,2,3467.4166666666665,3980.5
exp121_sensor58,1474630123951,1474630180311,24,0,3934.375,NaN
exp121_sensor59,1474630123955,1474630181403,23,1,3762.1739130434785,6295.0
exp121_sensor50,1474630123839,1474630183508,23,1,4068.8260869565215,4494.0
exp121_sensor51,1474630123851,1474630180524,22,0,4091.0454545454545,NaN
exp121_sensor52,1474630123857,1474630182876,23,1,3979.695652173913,3593.0
exp121_sensor53,1474630123868,1474630183605,24,0,3864.875,NaN
exp121_sensor54,1474630123900,1474630183649,22,0,4354.818181818182,NaN
exp121_sensor55,1474630123903,1474630183662,26,0,3596.3076923076924,NaN
exp121_sensor56,1474630123914,1474630183888,22,2,3848.8636363636365,5849.0
exp121_sensor48,1474630123789,1474630181432,22,0,4317.681818181818,NaN
exp121_sensor49,1474630123804,1474630182879,24,0,3906.4583333333335,NaN
exp121_sensor46,1474630123750,1474630180531,22,0,4296.681818181818,NaN
exp121_sensor47,1474630123777,1474630180477,21,1,4296.0,4340.0
exp121_sensor40,1474630123615,1474630183511,24,0,3919.7916666666665,NaN
exp121_sensor41,1474630123647,1474630180449,22,0,4283.909090909091,NaN
exp121_sensor44,1474630123697,1474630182945,22,0,4369.545454545455,NaN
exp121_sensor45,1474630123731,1474630181075,23,1,3868.6521739130435,5047.0
exp121_sensor42,1474630123662,1474630181291,23,1,3894.9565217391305,2300.0
exp121_sensor43,1474630123679,1474630182906,24,0,4018.75,NaN
