sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp87_sensor47,1474618924238,1474618982611,38,0,2394.1315789473683,NaN
exp87_sensor48,1474618924265,1474618983849,36,0,2603.027777777778,NaN
exp87_sensor49,1474618924314,1474618982434,35,1,2486.714285714286,2128.0
exp87_sensor9,1474618924714,1474618983104,36,0,2623.4444444444443,NaN
exp87_sensor55,1474618924415,1474618983144,36,2,2308.3055555555557,4107.5
exp87_sensor54,1474618924399,1474618982436,34,0,2725.705882352941,NaN
exp87_sensor57,1474618924428,1474618983391,37,1,2418.027027027027,3290.0
exp87_sensor56,1474618924427,1474618983106,34,0,2715.294117647059,NaN
exp87_sensor51,1474618924362,1474618983111,35,1,2548.2571428571428,4945.0
exp87_sensor5,1474618924325,1474618983829,38,0,2441.6052631578946,NaN
exp87_sensor6,1474618924478,1474618983815,37,1,2407.054054054054,2286.0
exp87_sensor50,1474618924346,1474618983271,36,2,2389.8888888888887,3688.0
exp87_sensor53,1474618924385,1474618984142,34,0,2608.176470588235,NaN
exp87_sensor7,1474618924648,1474618981870,34,0,2615.676470588235,NaN
exp87_sensor8,1474618924708,1474618984161,39,1,2213.948717948718,5297.0
exp87_sensor52,1474618924380,1474618982321,34,0,2684.5,NaN
exp87_sensor10,1474618923150,1474618980470,32,0,2969.5,NaN
exp87_sensor1,1474618923093,1474618980795,35,1,2589.0857142857144,2267.0
exp87_sensor2,1474618923494,1474618983029,36,0,2548.027777777778,NaN
exp87_sensor11,1474618923206,1474618981373,32,2,2645.59375,3610.0
exp87_sensor3,1474618923782,1474618982531,37,1,2459.7837837837837,3214.0
exp87_sensor12,1474618923230,1474618982468,36,0,2558.75,NaN
exp87_sensor4,1474618924048,1474618982217,34,0,2758.764705882353,NaN
exp87_sensor13,1474618923258,1474618982988,36,0,2623.5833333333335,NaN
exp87_sensor19,1474618923481,1474618982548,36,2,2401.1944444444443,2269.5
exp87_sensor18,1474618923427,1474618981873,34,0,2691.0,NaN
exp87_sensor17,1474618923410,1474618983152,38,0,2424.1052631578946,NaN
exp87_sensor16,1474618923372,1474618983121,36,0,2552.777777777778,NaN
exp87_sensor15,1474618923331,1474618983030,37,1,2404.4864864864867,4708.0
exp87_sensor14,1474618923289,1474618982449,36,0,2614.25,NaN
exp87_sensor58,1474618924446,1474618982116,36,0,2526.1388888888887,NaN
exp87_sensor59,1474618924474,1474618984145,35,1,2562.4285714285716,5019.0
exp87_sensor68,1474618924622,1474618984441,36,0,2583.4444444444443,NaN
exp87_sensor67,1474618924595,1474618983546,37,1,2404.810810810811,4162.0
exp87_sensor66,1474618924587,1474618982591,37,1,2403.7027027027025,4790.0
exp87_sensor65,1474618924567,1474618984317,39,1,2273.2820512820513,2307.0
exp87_sensor64,1474618924559,1474618983388,39,1,2248.025641025641,3516.0
exp87_sensor63,1474618924538,1474618983251,38,0,2473.0,NaN
exp87_sensor62,1474618924524,1474618984326,38,2,2286.1052631578946,2305.5
exp87_sensor61,1474618924514,1474618984119,38,0,2402.1052631578946,NaN
exp87_sensor23,1474618923595,1474618981612,34,0,2663.0,NaN
exp87_sensor60,1474618924487,1474618983528,35,1,2469.5714285714284,4778.0
exp87_sensor24,1474618923614,1474618983279,37,1,2438.7837837837837,2167.0
exp87_sensor21,1474618923555,1474618982609,38,0,2439.5526315789475,NaN
exp87_sensor22,1474618923581,1474618983246,34,2,2554.823529411765,3307.0
exp87_sensor20,1474618923525,1474618982527,36,0,2543.8611111111113,NaN
exp87_sensor70,1474618924664,1474618984432,37,1,2308.2702702702704,4884.0
exp87_sensor25,1474618923661,1474618982221,38,0,2429.5789473684213,NaN
exp87_sensor26,1474618923666,1474618981867,34,2,2532.264705882353,2312.5
exp87_sensor27,1474618923706,1474618982297,34,0,2690.205882352941,NaN
exp87_sensor28,1474618923740,1474618982183,39,1,2180.8205128205127,5001.0
exp87_sensor29,1474618923758,1474618983144,38,0,2467.7368421052633,NaN
exp87_sensor31,1474618923850,1474618983848,40,0,2399.925,NaN
exp87_sensor69,1474618924630,1474618983246,39,1,2233.897435897436,2328.0
exp87_sensor30,1474618923823,1474618980764,33,1,2711.4848484848485,3126.0
exp87_sensor33,1474618923892,1474618983877,37,1,2419.4594594594596,2183.0
exp87_sensor32,1474618923864,1474618982517,35,1,2533.1714285714284,2325.0
exp87_sensor35,1474618923944,1474618983739,33,3,2560.848484848485,3026.3333333333335
exp87_sensor34,1474618923905,1474618983247,35,1,2616.0,2381.0
exp87_sensor38,1474618923990,1474618982467,36,0,2602.6666666666665,NaN
exp87_sensor39,1474618924052,1474618981870,34,2,2427.470588235294,4851.5
exp87_sensor36,1474618923954,1474618982549,34,2,2476.294117647059,3658.0
exp87_sensor37,1474618923965,1474618983369,36,0,2573.6944444444443,NaN
exp87_sensor42,1474618924145,1474618982609,35,1,2555.1714285714284,2398.0
exp87_sensor41,1474618924118,1474618982338,40,2,2081.075,3466.0
exp87_sensor40,1474618924092,1474618983456,39,1,2307.4358974358975,4438.0
exp87_sensor46,1474618924217,1474618982988,35,1,2643.542857142857,2164.0
exp87_sensor45,1474618924197,1474618983122,34,2,2507.823529411765,3542.5
exp87_sensor44,1474618924183,1474618983584,37,1,2386.7837837837837,2247.0
exp87_sensor43,1474618924166,1474618984134,34,2,2505.235294117647,2870.5
