sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp120_sensor58,1474629758504,1474629816616,25,1,3511.12,6145.0
exp120_sensor59,1474629758536,1474629818125,30,0,3182.0666666666666,NaN
exp120_sensor56,1474629758484,1474629817502,26,0,3713.5,NaN
exp120_sensor57,1474629758494,1474629816358,27,1,3302.259259259259,3413.0
exp120_sensor54,1474629758455,1474629818216,29,1,3194.793103448276,3053.0
exp120_sensor55,1474629758473,1474629818425,32,0,3050.40625,NaN
exp120_sensor52,1474629758435,1474629818329,28,0,3378.3214285714284,NaN
exp120_sensor53,1474629758443,1474629818267,28,2,3224.8928571428573,2410.5
exp120_sensor50,1474629758404,1474629816649,27,1,3430.777777777778,2404.0
exp120_sensor51,1474629758419,1474629815323,27,1,3201.037037037037,3421.0
exp120_sensor67,1474629758687,1474629817004,26,2,3355.769230769231,2817.0
exp120_sensor68,1474629758714,1474629817466,26,2,3381.8076923076924,3177.5
exp120_sensor69,1474629758729,1474629817004,28,0,3477.785714285714,NaN
exp120_sensor63,1474629758627,1474629815335,28,0,3290.035714285714,NaN
exp120_sensor64,1474629758637,1474629817000,28,0,3390.5,NaN
exp120_sensor65,1474629758657,1474629814489,25,1,3496.56,3043.0
exp120_sensor66,1474629758666,1474629818219,28,0,3319.464285714286,NaN
exp120_sensor60,1474629758560,1474629815604,26,0,3630.076923076923,NaN
exp120_sensor61,1474629758583,1474629817355,28,2,3208.1428571428573,2466.0
exp120_sensor62,1474629758610,1474629817447,27,1,3227.6666666666665,5077.0
exp120_sensor78,1474629758874,1474629816293,28,2,2992.3928571428573,4024.5
exp120_sensor79,1474629758904,1474629818489,29,1,3065.5862068965516,3011.0
exp120_sensor72,1474629758786,1474629818760,28,0,3358.8571428571427,NaN
exp120_sensor73,1474629758805,1474629817360,28,0,3366.75,NaN
exp120_sensor70,1474629758769,1474629814904,28,0,3295.285714285714,NaN
exp120_sensor71,1474629758778,1474629817493,28,0,3331.785714285714,NaN
exp120_sensor76,1474629758845,1474629817757,28,0,3326.9285714285716,NaN
exp120_sensor77,1474629758859,1474629817473,28,0,3294.714285714286,NaN
