sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp40_sensor15,1474607480203,1474607539735,102,4,883.3529411764706,233.75
exp40_sensor16,1474607480227,1474607539852,110,0,816.3,NaN
exp40_sensor17,1474607480270,1474607540160,105,3,862.3142857142857,242.0
exp40_sensor18,1474607480296,1474607539758,107,1,863.4299065420561,845.0
exp40_sensor11,1474607480038,1474607539520,108,0,846.1851851851852,NaN
exp40_sensor12,1474607480082,1474607539841,96,4,950.7708333333334,384.75
exp40_sensor13,1474607480109,1474607539741,100,0,894.98,NaN
exp40_sensor14,1474607480146,1474607539559,106,0,840.9433962264151,NaN
exp40_sensor19,1474607480319,1474607540116,110,0,814.3909090909091,NaN
exp40_sensor21,1474607480383,1474607539879,113,3,768.4601769911504,525.3333333333334
exp40_sensor20,1474607480370,1474607540354,105,1,879.5904761904762,2104.0
exp40_sensor28,1474607481011,1474607540206,112,0,796.5267857142857,NaN
exp40_sensor2,1474607480342,1474607539945,112,2,819.7053571428571,476.0
exp40_sensor3,1474607481061,1474607540908,108,0,824.1111111111111,NaN
exp40_sensor29,1474607481032,1474607540698,107,1,846.7943925233645,431.0
exp40_sensor26,1474607480551,1474607540140,116,2,776.8965517241379,940.5
exp40_sensor1,1474607479926,1474607539749,113,1,803.5221238938053,2045.0
exp40_sensor27,1474607480570,1474607540549,106,0,857.5566037735849,NaN
exp40_sensor24,1474607480475,1474607540196,103,1,867.2912621359224,775.0
exp40_sensor6,1474607481173,1474607540951,109,1,804.6605504587156,2492.0
exp40_sensor25,1474607480522,1474607540493,109,1,839.6605504587156,2356.0
exp40_sensor7,1474607481179,1474607540904,117,1,770.6581196581196,544.0
exp40_sensor4,1474607481124,1474607541064,111,1,804.1981981981982,2651.0
exp40_sensor22,1474607480408,1474607540111,109,1,850.8990825688073,409.0
exp40_sensor23,1474607480440,1474607539927,99,3,845.1212121212121,2154.6666666666665
exp40_sensor5,1474607481145,1474607540876,114,0,802.938596491228,NaN
exp40_sensor8,1474607481210,1474607541193,104,2,865.1346153846154,419.0
exp40_sensor9,1474607481217,1474607541107,113,3,805.9115044247787,975.6666666666666
exp40_sensor10,1474607479985,1474607539729,110,2,812.2181818181818,1512.5
exp40_sensor30,1474607481093,1474607540803,111,1,832.7117117117117,403.0
