sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp113_sensor61,1474627193229,1474627248927,22,0,4428.181818181818,NaN
exp113_sensor62,1474627193287,1474627250033,20,2,4277.95,4987.5
exp113_sensor60,1474627193218,1474627248193,22,2,3839.4545454545455,6254.5
exp113_sensor55,1474627193139,1474627248204,21,1,4353.666666666667,4198.0
exp113_sensor54,1474627193107,1474627251789,22,2,3852.7272727272725,5523.0
exp113_sensor53,1474627193098,1474627251752,24,0,3999.5416666666665,NaN
exp113_sensor52,1474627193094,1474627248671,22,2,3959.4545454545455,4453.5
exp113_sensor59,1474627193187,1474627249987,20,2,4173.35,4602.0
exp113_sensor58,1474627193173,1474627250398,20,2,4074.35,6400.0
exp113_sensor57,1474627193156,1474627252820,21,1,4250.476190476191,6706.0
exp113_sensor56,1474627193145,1474627247977,21,1,4116.190476190476,5691.0
exp113_sensor100,1474627191694,1474627248252,19,3,3954.5263157894738,5860.666666666667
exp113_sensor50,1474627193071,1474627251730,20,2,4345.75,4395.0
exp113_sensor51,1474627193077,1474627251714,23,1,3986.6521739130435,3619.0
exp113_sensor42,1474627192870,1474627252825,21,1,4522.9047619047615,2523.0
exp113_sensor41,1474627192835,1474627251973,22,0,4388.954545454545,NaN
exp113_sensor44,1474627192935,1474627248485,19,3,4180.1578947368425,4838.666666666667
exp113_sensor43,1474627192915,1474627248245,22,2,4089.2727272727275,3467.5
exp113_sensor46,1474627193000,1474627252008,22,0,4350.954545454545,NaN
exp113_sensor45,1474627192949,1474627248980,21,3,4076.4285714285716,3243.3333333333335
exp113_sensor48,1474627193038,1474627251642,24,2,3520.7083333333335,5389.5
exp113_sensor47,1474627193019,1474627248400,23,1,4022.1304347826085,3683.0
exp113_sensor49,1474627193045,1474627248636,21,3,4039.5238095238096,3224.6666666666665
exp113_sensor9,1474627193909,1474627250420,23,3,3643.695652173913,3143.0
exp113_sensor83,1474627193796,1474627250014,21,1,4115.523809523809,3381.0
exp113_sensor84,1474627193834,1474627248640,21,3,3819.3809523809523,4311.666666666667
exp113_sensor7,1474627193433,1474627252824,22,2,3799.818181818182,6058.0
exp113_sensor81,1474627193757,1474627253746,24,2,3651.7083333333335,3540.5
exp113_sensor8,1474627193697,1474627251983,23,3,3650.086956521739,4250.333333333333
exp113_sensor82,1474627193770,1474627248666,23,1,3990.521739130435,3155.0
exp113_sensor5,1474627193056,1474627251711,20,2,4365.0,3608.0
exp113_sensor6,1474627193199,1474627251832,24,0,4109.0,NaN
exp113_sensor80,1474627193727,1474627250208,20,2,4482.0,2935.5
exp113_sensor3,1474627192362,1474627251667,24,0,3953.5416666666665,NaN
exp113_sensor4,1474627192762,1474627250302,21,1,4289.190476190476,6980.0
exp113_sensor2,1474627192039,1474627248220,22,2,4102.0,2974.0
exp113_sensor1,1474627191553,1474627246541,19,1,4656.631578947368,5995.0
exp113_sensor79,1474627193661,1474627252800,24,2,3478.2083333333335,4638.5
exp113_sensor78,1474627193622,1474627248268,20,2,4120.15,4523.5
exp113_sensor77,1474627193597,1474627251978,24,2,3488.3333333333335,5043.0
exp113_sensor76,1474627193579,1474627251727,23,1,3806.0434782608695,6120.0
exp113_sensor75,1474627193560,1474627248250,21,3,3777.714285714286,4254.0
exp113_sensor74,1474627193543,1474627250422,21,3,3952.9523809523807,3939.6666666666665
exp113_sensor70,1474627193446,1474627249983,20,2,4240.8,3116.0
exp113_sensor71,1474627193460,1474627251969,23,1,4079.9565217391305,3499.0
exp113_sensor72,1474627193470,1474627248229,21,1,4277.809523809524,5480.0
exp113_sensor73,1474627193493,1474627252859,23,1,3898.0434782608695,6274.0
exp113_sensor68,1474627193402,1474627252818,23,1,3978.1304347826085,2373.0
