sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp31_sensor1,1474605747182,1474605806867,177,1,490.89830508474574,2461.0
exp31_sensor5,1474605747806,1474605807502,172,2,511.6162790697674,1626.0
exp31_sensor4,1474605747765,1474605807718,196,2,451.6734693877551,365.0
exp31_sensor3,1474605747742,1474605807584,180,2,503.76666666666665,388.5
exp31_sensor2,1474605747705,1474605807508,194,2,470.6855670103093,483.5
exp31_sensor10,1474605747323,1474605807128,193,1,480.6839378238342,330.0
exp31_sensor9,1474605747941,1474605807931,188,2,476.0851063829787,512.0
exp31_sensor8,1474605747899,1474605807830,190,2,465.2684210526316,1174.0
exp31_sensor7,1474605747863,1474605807857,193,1,472.860103626943,333.0
exp31_sensor12,1474605747410,1474605807263,193,3,456.7357512953368,360.3333333333333
exp31_sensor11,1474605747386,1474605807105,182,2,497.0274725274725,543.0
exp31_sensor20,1474605747709,1474605807430,186,0,482.60215053763443,NaN
exp31_sensor6,1474605747808,1474605807689,184,2,499.7391304347826,400.0
exp31_sensor19,1474605747673,1474605807517,188,0,495.70212765957444,NaN
exp31_sensor17,1474605747600,1474605807515,191,1,476.83769633507853,685.0
exp31_sensor18,1474605747640,1474605807432,178,2,504.3876404494382,1425.5
exp31_sensor15,1474605747522,1474605807131,191,3,468.8586387434555,461.6666666666667
exp31_sensor16,1474605747586,1474605807539,187,1,484.7807486631016,337.0
exp31_sensor13,1474605747442,1474605807100,196,0,464.1224489795918,NaN
exp31_sensor14,1474605747480,1474605807235,190,2,470.9894736842105,476.5
