sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp106_sensor51,1474624743925,1474624803657,28,2,3246.8571428571427,3491.5
exp106_sensor50,1474624743915,1474624803133,30,2,2851.233333333333,3363.0
exp106_sensor55,1474624743974,1474624803260,29,1,3236.655172413793,2177.0
exp106_sensor54,1474624743962,1474624800647,29,3,2775.8275862068967,3020.6666666666665
exp106_sensor53,1474624743958,1474624801458,30,2,2823.4333333333334,3622.5
exp106_sensor52,1474624743932,1474624799191,30,0,2912.6,NaN
exp106_sensor10,1474624742799,1474624802631,29,1,3054.551724137931,4686.0
exp106_sensor11,1474624742832,1474624799690,32,0,2988.59375,NaN
exp106_sensor47,1474624743869,1474624803489,32,2,2752.625,2889.5
exp106_sensor48,1474624743879,1474624803387,31,1,2854.6129032258063,2778.0
exp106_sensor45,1474624743820,1474624800825,30,2,2917.6666666666665,3224.0
exp106_sensor46,1474624743846,1474624802958,32,2,2805.84375,2171.0
exp106_sensor49,1474624743890,1474624801648,32,2,2608.1875,4576.5
exp106_sensor40,1474624743768,1474624801377,31,1,2803.0,3419.0
exp106_sensor42,1474624743786,1474624803180,32,2,2722.375,2739.0
exp106_sensor41,1474624743772,1474624801156,27,3,3075.740740740741,3660.3333333333335
exp106_sensor44,1474624743808,1474624800627,29,3,2913.5172413793102,2636.0
exp106_sensor43,1474624743796,1474624801362,27,1,3271.3703703703704,3971.0
exp106_sensor34,1474624743638,1474624803219,26,2,3595.5384615384614,3364.5
exp106_sensor35,1474624743660,1474624803390,30,0,3080.6,NaN
exp106_sensor36,1474624743672,1474624801205,31,1,2928.032258064516,2154.0
exp106_sensor37,1474624743691,1474624799799,28,2,3150.1428571428573,3142.5
exp106_sensor38,1474624743703,1474624796280,28,0,3397.8571428571427,NaN
exp106_sensor39,1474624743728,1474624802946,27,3,3166.4074074074074,2017.0
exp106_sensor77,1474624744374,1474624803826,30,2,2920.266666666667,2976.0
exp106_sensor76,1474624744345,1474624803505,31,1,2846.2580645161293,2510.0
exp106_sensor75,1474624744283,1474624801257,27,3,3156.4074074074074,2856.3333333333335
exp106_sensor74,1474624744270,1474624801231,30,4,2715.5666666666666,3456.75
exp106_sensor73,1474624744255,1474624799688,27,3,2980.259259259259,4118.666666666667
exp106_sensor72,1474624744235,1474624803826,33,1,2707.6363636363635,4874.0
exp106_sensor71,1474624744228,1474624800647,27,1,3342.222222222222,2159.0
exp106_sensor70,1474624744214,1474624801030,30,2,2846.1666666666665,3826.0
exp106_sensor32,1474624743604,1474624801192,29,1,2960.2413793103447,5206.0
exp106_sensor33,1474624743622,1474624803285,31,1,2949.4193548387098,4078.0
exp106_sensor30,1474624743543,1474624803473,29,3,2987.7586206896553,2392.0
exp106_sensor31,1474624743566,1474624803483,32,0,2885.625,NaN
exp106_sensor79,1474624744419,1474624803450,32,0,2861.5625,NaN
exp106_sensor78,1474624744400,1474624803695,30,2,2801.1666666666665,3668.5
exp106_sensor87,1474624744627,1474624804097,33,1,2738.969696969697,2258.0
exp106_sensor88,1474624744635,1474624800648,30,2,2840.0666666666666,3399.0
exp106_sensor29,1474624743499,1474624801131,32,2,2607.40625,3057.5
exp106_sensor85,1474624744602,1474624803123,33,1,2677.878787878788,2353.0
