sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp22_sensor9,1474603286377,1474603346275,492,0,184.3048780487805,NaN
exp22_sensor8,1474603286341,1474603346288,474,0,192.0801687763713,NaN
exp22_sensor5,1474603286199,1474603346077,472,0,193.23516949152543,NaN
exp22_sensor4,1474603286178,1474603346087,486,0,186.31893004115227,NaN
exp22_sensor7,1474603286295,1474603346208,492,0,183.66056910569105,NaN
exp22_sensor6,1474603286243,1474603346131,474,0,190.10337552742615,NaN
exp22_sensor1,1474603285962,1474603345835,468,0,193.98290598290598,NaN
exp22_sensor10,1474603286026,1474603345945,476,0,191.96008403361344,NaN
exp22_sensor3,1474603286127,1474603346004,476,0,192.51680672268907,NaN
exp22_sensor2,1474603286071,1474603346004,478,0,192.39121338912133,NaN
