sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp111_sensor72,1474626443555,1474626497292,24,0,3798.75,NaN
exp111_sensor73,1474626443574,1474626501161,24,0,3832.0833333333335,NaN
exp111_sensor74,1474626443580,1474626502722,23,1,3805.1304347826085,2424.0
exp111_sensor75,1474626443599,1474626500332,26,0,3544.730769230769,NaN
exp111_sensor76,1474626443607,1474626501316,25,1,3536.2,2577.0
exp111_sensor77,1474626443642,1474626501106,26,0,3501.1153846153848,NaN
exp111_sensor78,1474626443646,1474626501893,27,1,3314.259259259259,2817.0
exp111_sensor79,1474626443678,1474626501216,24,0,3756.6666666666665,NaN
exp111_sensor80,1474626443748,1474626499800,24,0,3763.875,NaN
exp111_sensor82,1474626443830,1474626502793,25,1,3480.04,3846.0
exp111_sensor81,1474626443799,1474626500581,26,0,3580.730769230769,NaN
exp111_sensor69,1474626443505,1474626502787,25,3,3211.64,3733.0
exp111_sensor63,1474626443411,1474626501237,26,2,3238.576923076923,3471.5
exp111_sensor64,1474626443433,1474626500255,25,1,3628.72,2491.0
exp111_sensor61,1474626443390,1474626503164,27,1,3418.777777777778,2829.0
exp111_sensor62,1474626443407,1474626502304,24,0,3792.625,NaN
exp111_sensor67,1474626443480,1474626502296,26,0,3550.1923076923076,NaN
exp111_sensor68,1474626443490,1474626501207,28,0,3319.8571428571427,NaN
exp111_sensor65,1474626443442,1474626502976,25,1,3581.04,5013.0
exp111_sensor66,1474626443462,1474626499891,25,1,3630.24,2453.0
exp111_sensor71,1474626443548,1474626502977,25,1,3466.32,5883.0
exp111_sensor70,1474626443533,1474626501996,23,1,4003.391304347826,4286.0
exp111_sensor98,1474626444228,1474626503761,26,0,3474.3846153846152,NaN
exp111_sensor99,1474626444252,1474626502730,25,1,3426.56,5236.0
exp111_sensor94,1474626444102,1474626500743,26,0,3470.6153846153848,NaN
exp111_sensor95,1474626444140,1474626502868,26,0,3525.0,NaN
exp111_sensor96,1474626444168,1474626503252,26,0,3584.1153846153848,NaN
exp111_sensor97,1474626444191,1474626503135,26,2,3391.0384615384614,2828.5
exp111_sensor18,1474626442243,1474626500746,23,1,3940.8695652173915,4274.0
exp111_sensor19,1474626442258,1474626497187,24,0,3838.625,NaN
exp111_sensor16,1474626442182,1474626500256,28,0,3381.1785714285716,NaN
exp111_sensor17,1474626442210,1474626497331,24,0,4029.125,NaN
exp111_sensor14,1474626442146,1474626495783,22,0,4379.090909090909,NaN
exp111_sensor15,1474626442167,1474626500293,26,0,3591.0,NaN
exp111_sensor12,1474626442083,1474626500484,25,1,3670.12,2654.0
exp111_sensor13,1474626442126,1474626500330,27,1,3382.0,2786.0
exp111_sensor10,1474626441918,1474626501207,24,0,3881.4166666666665,NaN
exp111_sensor11,1474626442018,1474626500541,26,0,3439.423076923077,NaN
exp111_sensor9,1474626443983,1474626502500,26,2,3231.3076923076924,3729.5
exp111_sensor7,1474626443511,1474626502839,26,0,3452.230769230769,NaN
exp111_sensor8,1474626443700,1474626502823,25,3,3208.8,3986.0
exp111_sensor5,1474626443097,1474626502785,24,0,3759.3333333333335,NaN
exp111_sensor6,1474626443351,1474626500695,25,1,3619.12,2536.0
exp111_sensor89,1474626443970,1474626502492,25,1,3530.04,5945.0
exp111_sensor87,1474626443924,1474626502775,23,1,3797.695652173913,2761.0
exp111_sensor88,1474626443950,1474626503881,27,1,3415.3703703703704,2482.0
exp111_sensor85,1474626443886,1474626503755,26,2,3354.6923076923076,2445.0
exp111_sensor86,1474626443916,1474626501148,24,0,3837.125,NaN
exp111_sensor83,1474626443854,1474626500704,27,1,3245.740740740741,6016.0
exp111_sensor84,1474626443871,1474626500291,25,1,3610.12,2487.0
exp111_sensor93,1474626444091,1474626501908,25,1,3417.88,2640.0
exp111_sensor92,1474626444073,1474626503830,27,1,3285.703703703704,2643.0
exp111_sensor91,1474626444043,1474626501772,24,0,3927.2916666666665,NaN
exp111_sensor90,1474626443999,1474626503678,27,1,3303.1111111111113,2517.0
exp111_sensor4,1474626442875,1474626500713,26,0,3491.3076923076924,NaN
exp111_sensor3,1474626442593,1474626500446,23,1,3690.695652173913,6121.0
exp111_sensor2,1474626442281,1474626497291,24,0,3871.875,NaN
exp111_sensor1,1474626441818,1474626497750,24,0,3852.4166666666665,NaN
exp111_sensor31,1474626442639,1474626496689,24,0,3958.25,NaN
exp111_sensor30,1474626442624,1474626497908,24,2,3440.2083333333335,3473.5
exp111_sensor35,1474626442717,1474626500431,25,1,3666.88,2420.0
exp111_sensor34,1474626442699,1474626497168,23,1,3899.304347826087,3671.0
exp111_sensor33,1474626442678,1474626497288,23,1,3888.478260869565,2949.0
exp111_sensor32,1474626442668,1474626500361,23,1,3833.217391304348,5313.0
exp111_sensor39,1474626442858,1474626497333,22,0,4402.545454545455,NaN
exp111_sensor38,1474626442760,1474626501314,25,1,3564.96,3976.0
exp111_sensor37,1474626442753,1474626500529,26,0,3602.769230769231,NaN
exp111_sensor36,1474626442728,1474626500243,24,2,3631.7083333333335,2612.5
exp111_sensor100,1474626441975,1474626499736,24,0,3951.4166666666665,NaN
