sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp64_sensor24,1474612821031,1474612879976,61,1,1485.5737704918033,2055.0
exp64_sensor25,1474612821066,1474612879828,56,0,1627.357142857143,NaN
exp64_sensor26,1474612821103,1474612880047,59,1,1501.4406779661017,2132.0
exp64_sensor27,1474612821139,1474612880501,59,1,1547.7966101694915,3280.0
exp64_sensor28,1474612821175,1474612880045,56,0,1659.767857142857,NaN
exp64_sensor29,1474612821196,1474612880032,60,0,1557.85,NaN
exp64_sensor30,1474612821244,1474612880584,63,1,1406.111111111111,2059.0
exp64_sensor32,1474612821289,1474612880100,55,1,1626.490909090909,2176.0
exp64_sensor31,1474612821272,1474612880752,57,1,1565.6140350877192,1428.0
exp64_sensor34,1474612821321,1474612879961,56,0,1591.107142857143,NaN
exp64_sensor33,1474612821304,1474612880439,60,0,1520.6333333333334,NaN
exp64_sensor8,1474612821802,1474612881732,61,1,1439.622950819672,3474.0
exp64_sensor9,1474612821806,1474612880810,58,2,1527.103448275862,1451.5
exp64_sensor6,1474612821766,1474612881288,58,0,1588.3103448275863,NaN
exp64_sensor7,1474612821790,1474612880035,58,0,1561.396551724138,NaN
exp64_sensor15,1474612820795,1474612879763,55,1,1642.6909090909091,2056.0
exp64_sensor4,1474612821473,1474612880050,58,0,1590.4310344827586,NaN
exp64_sensor5,1474612821748,1474612881152,60,2,1457.85,1988.5
exp64_sensor16,1474612820839,1474612880517,58,2,1536.9827586206898,1747.5
exp64_sensor13,1474612820734,1474612880453,57,1,1613.6491228070176,2050.0
exp64_sensor2,1474612820929,1474612880100,57,1,1592.4736842105262,2027.0
exp64_sensor3,1474612821208,1474612880051,56,0,1660.4285714285713,NaN
exp64_sensor14,1474612820770,1474612879982,60,2,1468.1,1680.5
exp64_sensor19,1474612820897,1474612880151,58,0,1555.6379310344828,NaN
exp64_sensor1,1474612820559,1474612880479,55,1,1683.0545454545454,2152.0
exp64_sensor17,1474612820858,1474612880487,61,1,1481.1803278688524,3009.0
exp64_sensor18,1474612820886,1474612880517,62,2,1456.7903225806451,1568.0
exp64_sensor23,1474612821012,1474612880779,60,0,1527.5666666666666,NaN
exp64_sensor22,1474612820998,1474612880856,58,2,1492.3620689655172,1912.5
exp64_sensor21,1474612820981,1474612880329,55,1,1680.4363636363637,1495.0
exp64_sensor20,1474612820936,1474612880840,59,1,1610.457627118644,896.0
exp64_sensor46,1474612821678,1474612879791,59,1,1549.6949152542372,1457.0
exp64_sensor47,1474612821698,1474612880335,58,2,1500.3103448275863,2071.0
exp64_sensor48,1474612821711,1474612881404,60,2,1467.9666666666667,2666.0
exp64_sensor49,1474612821730,1474612881157,62,0,1460.9032258064517,NaN
exp64_sensor50,1474612821758,1474612881672,57,3,1469.6842105263158,2622.3333333333335
exp64_sensor10,1474612820608,1474612878803,56,0,1620.9464285714287,NaN
exp64_sensor11,1474612820666,1474612879368,63,1,1453.968253968254,743.0
exp64_sensor12,1474612820688,1474612879979,58,0,1608.551724137931,NaN
exp64_sensor39,1474612821432,1474612880518,57,1,1597.4736842105262,2595.0
exp64_sensor37,1474612821375,1474612880645,57,1,1584.3859649122808,3027.0
exp64_sensor38,1474612821406,1474612880585,57,1,1617.859649122807,1236.0
exp64_sensor35,1474612821333,1474612880337,63,1,1412.142857142857,2332.0
exp64_sensor36,1474612821355,1474612880454,56,2,1538.25,3160.5
exp64_sensor45,1474612821638,1474612879845,62,0,1432.0,NaN
exp64_sensor44,1474612821622,1474612880493,57,1,1571.5087719298247,3005.0
exp64_sensor43,1474612821586,1474612881314,60,2,1436.7333333333333,1493.5
exp64_sensor42,1474612821562,1474612881250,62,0,1467.5967741935483,NaN
exp64_sensor41,1474612821535,1474612880031,54,0,1692.351851851852,NaN
exp64_sensor40,1474612821514,1474612880472,61,1,1480.1803278688524,2055.0
