sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp99_sensor38,1474622473606,1474622531220,31,1,2967.935483870968,2403.0
exp99_sensor37,1474622473599,1474622531396,32,0,3107.15625,NaN
exp99_sensor39,1474622473651,1474622529340,34,0,2730.0,NaN
exp99_sensor44,1474622473841,1474622527165,31,1,2895.6451612903224,4442.0
exp99_sensor45,1474622473843,1474622529775,30,0,3123.266666666667,NaN
exp99_sensor46,1474622473882,1474622531404,32,0,2948.78125,NaN
exp99_sensor47,1474622473918,1474622532273,32,0,3071.1875,NaN
exp99_sensor40,1474622473722,1474622533321,30,2,3054.266666666667,3243.0
exp99_sensor41,1474622473734,1474622531324,32,0,2971.71875,NaN
exp99_sensor42,1474622473778,1474622532332,32,0,3053.1875,NaN
exp99_sensor43,1474622473805,1474622531370,35,1,2619.2,2300.0
exp99_sensor29,1474622473404,1474622529466,30,0,3100.5333333333333,NaN
exp99_sensor28,1474622473391,1474622532273,35,1,2694.114285714286,2135.0
exp99_sensor27,1474622473363,1474622532183,34,0,2817.0588235294117,NaN
exp99_sensor26,1474622473359,1474622533021,31,1,3001.2903225806454,2080.0
exp99_sensor35,1474622473548,1474622528498,32,0,2848.96875,NaN
exp99_sensor36,1474622473573,1474622531123,30,0,3147.5,NaN
exp99_sensor33,1474622473503,1474622526089,32,0,2931.40625,NaN
exp99_sensor34,1474622473534,1474622529785,29,1,3167.5862068965516,2342.0
exp99_sensor31,1474622473446,1474622528277,30,0,3109.733333333333,NaN
exp99_sensor32,1474622473459,1474622529503,32,0,2748.75,NaN
exp99_sensor30,1474622473434,1474622531408,30,0,3226.4666666666667,NaN
exp99_sensor15,1474622472991,1474622527316,30,0,3047.766666666667,NaN
exp99_sensor1,1474622472739,1474622528437,30,0,3076.1666666666665,NaN
exp99_sensor74,1474622474462,1474622529456,30,0,3085.133333333333,NaN
exp99_sensor73,1474622474452,1474622531362,32,0,2946.28125,NaN
exp99_sensor16,1474622473014,1474622527297,30,0,3141.8333333333335,NaN
exp99_sensor3,1474622473416,1474622532207,30,0,3204.0333333333333,NaN
exp99_sensor76,1474622474490,1474622531189,29,1,3032.7586206896553,3954.0
exp99_sensor17,1474622473042,1474622532302,33,1,2912.939393939394,2774.0
exp99_sensor2,1474622473104,1474622531375,31,1,2988.0967741935483,3654.0
exp99_sensor75,1474622474478,1474622532285,32,0,2967.0625,NaN
exp99_sensor18,1474622473051,1474622531207,30,0,3115.9333333333334,NaN
exp99_sensor19,1474622473094,1474622529314,30,0,3118.4,NaN
exp99_sensor78,1474622474514,1474622532302,34,0,2816.470588235294,NaN
exp99_sensor77,1474622474495,1474622531170,32,0,2873.96875,NaN
exp99_sensor79,1474622474522,1474622529782,29,1,3080.206896551724,2438.0
exp99_sensor9,1474622474548,1474622532165,32,0,2882.15625,NaN
exp99_sensor8,1474622474537,1474622532184,30,0,3141.9666666666667,NaN
exp99_sensor59,1474622474170,1474622533428,33,1,2744.3939393939395,3479.0
exp99_sensor5,1474622473983,1474622529871,32,0,2818.125,NaN
exp99_sensor70,1474622474402,1474622531440,32,2,2709.25,2989.5
exp99_sensor4,1474622473658,1474622533416,32,2,2801.34375,2803.0
exp99_sensor72,1474622474442,1474622534425,32,0,2917.21875,NaN
exp99_sensor7,1474622474381,1474622531377,32,0,2993.59375,NaN
