sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp89_sensor78,1474619494616,1474619553631,35,1,2616.8285714285716,2626.0
exp89_sensor79,1474619494641,1474619554142,33,1,2639.151515151515,4558.0
exp89_sensor76,1474619494586,1474619553515,33,1,2652.151515151515,4093.0
exp89_sensor27,1474619493454,1474619551392,33,1,2797.060606060606,2169.0
exp89_sensor28,1474619493475,1474619553009,32,0,2838.875,NaN
exp89_sensor77,1474619494600,1474619553940,32,2,2598.8125,3299.0
exp89_sensor74,1474619494555,1474619553047,34,0,2722.264705882353,NaN
exp89_sensor29,1474619493500,1474619552679,35,1,2532.6857142857143,4543.0
exp89_sensor75,1474619494562,1474619552607,36,0,2537.027777777778,NaN
exp89_sensor72,1474619494507,1474619554204,33,1,2811.969696969697,2159.0
exp89_sensor73,1474619494542,1474619552044,33,1,2672.3030303030305,2561.0
exp89_sensor70,1474619494465,1474619554460,35,1,2520.4285714285716,4629.0
exp89_sensor71,1474619494498,1474619552116,33,1,2625.3333333333335,2859.0
exp89_sensor35,1474619493734,1474619552036,33,1,2768.060606060606,1834.0
exp89_sensor34,1474619493721,1474619551674,32,0,2947.9375,NaN
exp89_sensor37,1474619493776,1474619552175,32,0,2817.3125,NaN
exp89_sensor36,1474619493746,1474619552289,34,0,2784.705882352941,NaN
exp89_sensor31,1474619493640,1474619552223,34,0,2678.6176470588234,NaN
exp89_sensor30,1474619493572,1474619552279,33,1,2659.0,2042.0
exp89_sensor33,1474619493696,1474619551745,36,0,2578.75,NaN
exp89_sensor32,1474619493690,1474619552586,31,1,2854.9032258064517,4729.0
exp89_sensor38,1474619493785,1474619553090,36,0,2578.722222222222,NaN
exp89_sensor39,1474619493796,1474619553498,35,1,2550.9714285714285,3094.0
exp89_sensor80,1474619494703,1474619552450,34,2,2572.4411764705883,2481.0
exp89_sensor40,1474619493843,1474619553790,32,2,2719.375,3047.0
exp89_sensor2,1474619493203,1474619552118,31,1,2956.4193548387098,2207.0
exp89_sensor1,1474619492636,1474619551649,33,1,2785.3030303030305,4039.0
exp89_sensor48,1474619494032,1474619553172,34,0,2806.705882352941,NaN
exp89_sensor4,1474619493820,1474619553277,35,1,2565.657142857143,4127.0
exp89_sensor47,1474619494015,1474619553343,33,1,2796.818181818182,2789.0
exp89_sensor3,1474619493545,1474619551798,35,1,2540.0857142857144,4099.0
exp89_sensor6,1474619494267,1474619551867,29,1,3057.1724137931033,2233.0
exp89_sensor46,1474619494004,1474619551796,34,0,2748.0588235294117,NaN
exp89_sensor5,1474619494074,1474619553631,32,2,2713.8125,3824.5
exp89_sensor45,1474619493986,1474619551880,31,1,2797.1935483870966,4565.0
exp89_sensor44,1474619493935,1474619551139,35,1,2547.942857142857,2859.0
exp89_sensor8,1474619494668,1474619554550,36,2,2438.25,2605.0
exp89_sensor43,1474619493912,1474619551660,33,1,2638.3636363636365,4499.0
exp89_sensor7,1474619494430,1474619553452,33,1,2747.5454545454545,2486.0
exp89_sensor42,1474619493902,1474619553521,36,0,2648.277777777778,NaN
exp89_sensor41,1474619493864,1474619551693,32,0,2908.84375,NaN
exp89_sensor9,1474619494738,1474619551792,31,1,2876.4193548387098,4187.0
exp89_sensor54,1474619494179,1474619553359,34,0,2739.029411764706,NaN
exp89_sensor55,1474619494198,1474619553198,36,0,2663.972222222222,NaN
exp89_sensor52,1474619494155,1474619552283,32,2,2762.59375,3164.0
exp89_sensor53,1474619494167,1474619554071,34,2,2597.4411764705883,2191.0
exp89_sensor58,1474619494238,1474619551782,32,2,2644.84375,3116.0
exp89_sensor59,1474619494251,1474619553888,34,0,2758.8823529411766,NaN
exp89_sensor56,1474619494206,1474619551561,32,0,2931.21875,NaN
exp89_sensor57,1474619494226,1474619552297,32,0,2842.3125,NaN
exp89_sensor50,1474619494110,1474619551763,34,0,2646.9411764705883,NaN
exp89_sensor51,1474619494135,1474619552093,33,1,2612.4242424242425,2941.0
exp89_sensor11,1474619492798,1474619551452,32,2,2745.71875,2202.5
exp89_sensor49,1474619494046,1474619552133,35,1,2588.6,4186.0
exp89_sensor10,1474619492695,1474619552121,33,1,2790.3939393939395,3279.0
exp89_sensor13,1474619492916,1474619550646,33,1,2759.3939393939395,2891.0
exp89_sensor12,1474619492867,1474619552391,33,1,2807.6060606060605,2012.0
exp89_sensor15,1474619493040,1474619552864,34,0,2811.9117647058824,NaN
exp89_sensor14,1474619492960,1474619550183,33,1,2700.4242424242425,4214.0
exp89_sensor18,1474619493149,1474619552247,33,1,2747.878787878788,2067.0
exp89_sensor63,1474619494314,1474619551644,37,1,2392.054054054054,3009.0
exp89_sensor19,1474619493193,1474619551641,33,1,2826.4242424242425,1959.0
exp89_sensor64,1474619494339,1474619552210,36,0,2513.1944444444443,NaN
exp89_sensor16,1474619493083,1474619550333,33,1,2775.2727272727275,3336.0
exp89_sensor65,1474619494350,1474619553616,35,1,2610.1714285714284,3342.0
exp89_sensor17,1474619493138,1474619551064,32,0,2903.3125,NaN
exp89_sensor66,1474619494366,1474619553451,33,1,2679.3030303030305,2525.0
exp89_sensor67,1474619494374,1474619553261,33,1,2759.060606060606,2195.0
exp89_sensor68,1474619494396,1474619552460,35,1,2590.342857142857,2010.0
exp89_sensor69,1474619494406,1474619554273,35,1,2558.2,4224.0
exp89_sensor60,1474619494278,1474619553227,32,2,2758.46875,1984.0
exp89_sensor61,1474619494291,1474619554060,35,1,2618.4857142857145,2151.0
exp89_sensor62,1474619494295,1474619553230,34,0,2669.676470588235,NaN
exp89_sensor22,1474619493302,1474619550186,33,1,2712.6969696969695,2359.0
exp89_sensor21,1474619493265,1474619553259,33,1,2777.242424242424,4068.0
exp89_sensor20,1474619493234,1474619551259,36,0,2597.0833333333335,NaN
exp89_sensor26,1474619493426,1474619550422,35,1,2581.714285714286,2124.0
exp89_sensor25,1474619493386,1474619551480,32,0,2905.53125,NaN
exp89_sensor24,1474619493355,1474619552272,34,0,2703.676470588235,NaN
exp89_sensor23,1474619493320,1474619552448,33,1,2793.7272727272725,2541.0
