sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp41_sensor9,1474607678606,1474607737967,109,1,824.5688073394496,389.0
exp41_sensor8,1474607678590,1474607738318,105,1,886.1333333333333,526.0
exp41_sensor7,1474607678564,1474607738228,100,0,916.96,NaN
exp41_sensor6,1474607678546,1474607738536,99,3,879.1616161616162,974.6666666666666
exp41_sensor16,1474607678054,1474607737481,107,1,822.6355140186915,200.0
exp41_sensor17,1474607678072,1474607736959,106,2,798.3962264150944,1549.5
exp41_sensor5,1474607678507,1474607737389,94,2,939.9042553191489,1246.0
exp41_sensor18,1474607678104,1474607737403,103,1,902.252427184466,638.0
exp41_sensor4,1474607678495,1474607738325,98,2,894.765306122449,1788.0
exp41_sensor3,1474607678471,1474607737463,94,0,992.8085106382979,NaN
exp41_sensor19,1474607678131,1474607736962,101,1,901.1782178217821,774.0
exp41_sensor2,1474607678153,1474607737463,104,2,855.4038461538462,951.5
exp41_sensor12,1474607677936,1474607737923,104,2,832.8365384615385,1402.5
exp41_sensor1,1474607677765,1474607736775,94,0,975.7446808510638,NaN
exp41_sensor13,1474607677976,1474607737797,94,2,963.5425531914893,1329.5
exp41_sensor14,1474607678009,1474607737935,113,1,828.433628318584,418.0
exp41_sensor15,1474607678034,1474607737038,90,4,994.6222222222223,1327.5
exp41_sensor20,1474607678182,1474607737315,96,2,907.3020833333334,1250.0
exp41_sensor22,1474607678230,1474607738022,101,3,869.8118811881188,899.3333333333334
exp41_sensor21,1474607678208,1474607737389,96,2,906.6041666666666,1497.5
exp41_sensor25,1474607678305,1474607737042,98,2,933.3265306122449,524.0
exp41_sensor26,1474607678325,1474607737464,99,1,908.1616161616162,531.0
exp41_sensor23,1474607678256,1474607738250,91,1,970.1428571428571,2752.0
exp41_sensor24,1474607678265,1474607738063,102,2,864.156862745098,1861.5
exp41_sensor29,1474607678449,1474607737904,93,1,948.4516129032259,2762.0
exp41_sensor27,1474607678344,1474607737501,107,1,851.3084112149533,955.0
exp41_sensor28,1474607678400,1474607737448,101,1,895.3366336633663,512.0
exp41_sensor11,1474607677894,1474607737386,107,1,866.8130841121496,712.0
exp41_sensor10,1474607677852,1474607737419,97,3,877.7835051546392,1685.3333333333333
exp41_sensor30,1474607678474,1474607737440,99,1,894.2222222222222,1936.0
