sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp108_sensor49,1474625410014,1474625469256,28,0,3357.3571428571427,NaN
exp108_sensor89,1474625410960,1474625470723,27,1,3245.296296296296,2715.0
exp108_sensor47,1474625409978,1474625469623,28,0,3388.785714285714,NaN
exp108_sensor87,1474625410941,1474625470156,29,1,3078.7586206896553,2577.0
exp108_sensor88,1474625410949,1474625469949,30,0,3065.866666666667,NaN
exp108_sensor48,1474625410009,1474625469053,26,2,3264.5,3439.5
exp108_sensor85,1474625410908,1474625468307,30,0,3176.266666666667,NaN
exp108_sensor86,1474625410908,1474625469626,28,0,3295.4285714285716,NaN
exp108_sensor83,1474625410840,1474625468413,30,0,3073.6666666666665,NaN
exp108_sensor84,1474625410905,1474625467776,29,1,3031.4827586206898,2609.0
exp108_sensor81,1474625410785,1474625469248,26,2,3329.4615384615386,3969.5
exp108_sensor82,1474625410792,1474625470627,27,1,3322.962962962963,2138.0
exp108_sensor80,1474625410729,1474625468336,27,1,3315.740740740741,2635.0
exp108_sensor12,1474625408754,1474625465824,24,2,3558.125,2931.5
exp108_sensor13,1474625408810,1474625468045,26,0,3660.0,NaN
exp108_sensor10,1474625408644,1474625467948,25,1,3726.36,2259.0
exp108_sensor11,1474625408722,1474625467321,26,0,3707.1153846153848,NaN
exp108_sensor53,1474625410120,1474625467174,27,1,3365.814814814815,2449.0
exp108_sensor52,1474625410095,1474625469215,28,0,3369.1785714285716,NaN
exp108_sensor51,1474625410081,1474625469234,28,2,3090.964285714286,3378.5
exp108_sensor50,1474625410062,1474625467783,27,1,3335.3333333333335,2343.0
exp108_sensor57,1474625410163,1474625467551,26,0,3456.230769230769,NaN
exp108_sensor56,1474625410155,1474625469248,28,0,3412.1428571428573,NaN
exp108_sensor55,1474625410141,1474625468064,28,0,3403.1428571428573,NaN
exp108_sensor54,1474625410138,1474625469105,25,1,3573.28,4215.0
exp108_sensor2,1474625409023,1474625465863,26,0,3577.423076923077,NaN
exp108_sensor36,1474625409673,1474625469589,24,2,3576.4166666666665,3898.0
exp108_sensor37,1474625409700,1474625469382,27,1,3369.4444444444443,4748.0
exp108_sensor1,1474625408603,1474625467082,24,2,3659.75,3952.0
exp108_sensor38,1474625409763,1474625469229,28,0,3406.9285714285716,NaN
exp108_sensor4,1474625409801,1474625469111,27,1,3393.5185185185187,2785.0
exp108_sensor3,1474625409415,1474625468101,25,1,3714.72,2232.0
exp108_sensor39,1474625409787,1474625469620,28,0,3425.25,NaN
exp108_sensor90,1474625410986,1474625469363,27,1,3198.3333333333335,4776.0
exp108_sensor9,1474625410969,1474625469702,28,2,3021.285714285714,3313.0
exp108_sensor6,1474625410213,1474625467544,26,0,3596.6153846153848,NaN
exp108_sensor5,1474625410035,1474625467076,26,0,3554.4615384615386,NaN
exp108_sensor8,1474625410708,1474625467372,28,2,2929.9285714285716,4881.5
exp108_sensor7,1474625410426,1474625469343,28,0,3350.285714285714,NaN
exp108_sensor40,1474625409826,1474625468007,28,0,3315.9285714285716,NaN
exp108_sensor42,1474625409874,1474625467303,27,1,3399.925925925926,2248.0
exp108_sensor41,1474625409852,1474625469644,28,0,3337.714285714286,NaN
exp108_sensor44,1474625409913,1474625467347,26,0,3662.576923076923,NaN
exp108_sensor43,1474625409887,1474625467609,30,0,3102.766666666667,NaN
exp108_sensor46,1474625409971,1474625467973,28,0,3386.035714285714,NaN
exp108_sensor45,1474625409926,1474625467978,26,0,3579.923076923077,NaN
exp108_sensor63,1474625410268,1474625468023,26,2,3330.846153846154,3334.5
exp108_sensor64,1474625410293,1474625467818,28,0,3365.8214285714284,NaN
exp108_sensor61,1474625410243,1474625467563,26,2,3219.8846153846152,3840.0
exp108_sensor29,1474625409399,1474625469084,29,1,3115.7586206896553,4088.0
exp108_sensor62,1474625410262,1474625469104,26,2,3278.1153846153848,3646.5
exp108_sensor27,1474625409321,1474625467328,26,2,3327.8076923076924,3773.0
exp108_sensor67,1474625410345,1474625469483,28,0,3312.1785714285716,NaN
exp108_sensor68,1474625410382,1474625470155,30,0,3074.733333333333,NaN
exp108_sensor28,1474625409372,1474625466536,28,0,3236.9285714285716,NaN
exp108_sensor65,1474625410318,1474625468232,29,1,3108.689655172414,2232.0
exp108_sensor25,1474625409225,1474625467632,28,0,3380.6785714285716,NaN
exp108_sensor66,1474625410320,1474625468090,28,0,3412.535714285714,NaN
exp108_sensor26,1474625409273,1474625467796,24,2,3522.0,4099.5
exp108_sensor60,1474625410232,1474625469035,30,0,3115.733333333333,NaN
exp108_sensor35,1474625409596,1474625467324,24,0,3831.75,NaN
exp108_sensor34,1474625409554,1474625468231,26,0,3581.4615384615386,NaN
exp108_sensor59,1474625410183,1474625467815,25,1,3512.36,4553.0
exp108_sensor33,1474625409520,1474625467621,26,0,3607.1923076923076,NaN
exp108_sensor32,1474625409483,1474625467029,26,0,3646.653846153846,NaN
exp108_sensor58,1474625410174,1474625467034,28,2,3037.214285714286,3743.5
exp108_sensor31,1474625409461,1474625467330,26,0,3567.0,NaN
exp108_sensor30,1474625409433,1474625469036,29,1,3117.7241379310344,3282.0
exp108_sensor72,1474625410482,1474625467990,24,0,3858.0416666666665,NaN
