sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp63_sensor49,1474612587494,1474612646970,54,2,1692.3333333333333,1280.5
exp63_sensor23,1474612586893,1474612646335,50,2,1800.68,2241.0
exp63_sensor24,1474612586899,1474612646486,50,2,1782.78,1722.0
exp63_sensor25,1474612586935,1474612646218,53,1,1684.7924528301887,2284.0
exp63_sensor26,1474612586976,1474612645852,49,1,1861.0816326530612,4343.0
exp63_sensor27,1474612587006,1474612645392,50,0,1748.26,NaN
exp63_sensor45,1474612587429,1474612646639,53,1,1690.4905660377358,1327.0
exp63_sensor28,1474612587034,1474612646667,55,1,1643.3090909090909,2033.0
exp63_sensor9,1474612587558,1474612646655,57,1,1604.8245614035088,2407.0
exp63_sensor46,1474612587444,1474612646450,53,1,1660.3962264150944,2355.0
exp63_sensor29,1474612587048,1474612646899,55,1,1595.2363636363636,2994.0
exp63_sensor8,1474612587551,1474612646675,58,2,1519.0689655172414,1590.5
exp63_sensor47,1474612587468,1474612646867,52,0,1811.2692307692307,NaN
exp63_sensor7,1474612587531,1474612645992,50,0,1912.92,NaN
exp63_sensor48,1474612587478,1474612646649,51,1,1696.1960784313726,1807.0
exp63_sensor6,1474612587524,1474612646453,56,0,1600.642857142857,NaN
exp63_sensor5,1474612587506,1474612647288,52,2,1660.6153846153845,2485.0
exp63_sensor4,1474612587319,1474612646881,50,2,1698.46,1079.5
exp63_sensor3,1474612587065,1474612646752,52,2,1767.326923076923,2185.5
exp63_sensor2,1474612586706,1474612646580,50,0,1887.2,NaN
exp63_sensor1,1474612586363,1474612645189,54,0,1686.2222222222222,NaN
exp63_sensor10,1474612586445,1474612644892,54,0,1688.2777777777778,NaN
exp63_sensor11,1474612586508,1474612645180,50,0,1765.38,NaN
exp63_sensor31,1474612587107,1474612646122,52,0,1827.75,NaN
exp63_sensor30,1474612587095,1474612646586,54,0,1777.611111111111,NaN
exp63_sensor33,1474612587129,1474612646900,54,0,1763.537037037037,NaN
exp63_sensor32,1474612587129,1474612646015,50,0,1844.48,NaN
exp63_sensor50,1474612587509,1474612646487,52,0,1671.75,NaN
exp63_sensor36,1474612587248,1474612646877,50,0,1920.84,NaN
exp63_sensor37,1474612587262,1474612647171,57,1,1619.157894736842,2335.0
exp63_sensor34,1474612587166,1474612646865,56,0,1722.5892857142858,NaN
exp63_sensor35,1474612587215,1474612646222,54,0,1646.4074074074074,NaN
exp63_sensor38,1474612587282,1474612646968,52,0,1686.0961538461538,NaN
exp63_sensor39,1474612587317,1474612646003,49,1,1736.857142857143,2250.0
exp63_sensor19,1474612586688,1474612645906,51,1,1741.862745098039,1926.0
exp63_sensor18,1474612586669,1474612646322,50,0,1785.58,NaN
exp63_sensor17,1474612586649,1474612645605,50,2,1871.48,2044.5
exp63_sensor16,1474612586642,1474612645859,47,1,1992.5744680851064,1808.0
exp63_sensor15,1474612586606,1474612646128,55,1,1682.3818181818183,2029.0
exp63_sensor14,1474612586567,1474612645212,53,1,1709.622641509434,2038.0
exp63_sensor13,1474612586541,1474612644896,46,2,1911.4565217391305,2815.0
exp63_sensor12,1474612586526,1474612645799,51,1,1855.7843137254902,1308.0
exp63_sensor21,1474612586733,1474612645369,47,1,1823.340425531915,2729.0
exp63_sensor22,1474612586833,1474612646667,55,1,1586.9636363636364,3015.0
exp63_sensor20,1474612586714,1474612646671,56,0,1663.8392857142858,NaN
exp63_sensor40,1474612587353,1474612646799,51,1,1849.450980392157,1210.0
exp63_sensor44,1474612587424,1474612646588,50,0,1881.72,NaN
exp63_sensor43,1474612587399,1474612647296,60,0,1537.9833333333333,NaN
exp63_sensor42,1474612587395,1474612647347,54,0,1757.7222222222222,NaN
exp63_sensor41,1474612587362,1474612647198,51,1,1815.2745098039215,2444.0
