sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp100_sensor55,1474622791301,1474622850621,33,1,2700.5757575757575,2636.0
exp100_sensor54,1474622791298,1474622849092,30,2,2753.6666666666665,4619.5
exp100_sensor57,1474622791322,1474622849287,32,2,2657.875,4242.0
exp100_sensor56,1474622791312,1474622850786,34,0,2724.235294117647,NaN
exp100_sensor51,1474622791210,1474622849871,31,1,3001.2258064516127,2678.0
exp100_sensor50,1474622791200,1474622849419,28,0,3336.8928571428573,NaN
exp100_sensor53,1474622791279,1474622848529,28,2,3001.0,4958.5
exp100_sensor52,1474622791259,1474622850090,31,1,2828.8064516129034,5667.0
exp100_sensor59,1474622791406,1474622851326,30,2,2862.733333333333,3495.5
exp100_sensor58,1474622791352,1474622849757,30,2,2971.0333333333333,3121.5
exp100_sensor18,1474622790282,1474622848439,30,2,2884.0666666666666,3732.5
exp100_sensor19,1474622790305,1474622847658,28,2,3093.285714285714,2428.5
exp100_sensor16,1474622790210,1474622847651,31,1,2804.3548387096776,5919.0
exp100_sensor17,1474622790249,1474622848424,31,1,2868.548387096774,2600.0
exp100_sensor14,1474622790150,1474622848659,30,2,2906.766666666667,3460.5
exp100_sensor15,1474622790180,1474622848179,28,2,3045.0714285714284,3824.5
exp100_sensor12,1474622790067,1474622846733,29,1,3081.4137931034484,2936.0
exp100_sensor13,1474622790115,1474622847724,31,1,2937.483870967742,2406.0
exp100_sensor10,1474622789962,1474622847423,29,1,3063.2413793103447,5625.0
exp100_sensor60,1474622791435,1474622849782,32,2,2675.71875,3496.5
exp100_sensor11,1474622790016,1474622849932,33,1,2874.3939393939395,2370.0
exp100_sensor68,1474622791559,1474622849376,29,1,3086.793103448276,2472.0
exp100_sensor6,1474622791421,1474622849880,32,0,2924.28125,NaN
exp100_sensor67,1474622791548,1474622849688,29,1,3165.103448275862,2495.0
exp100_sensor5,1474622791169,1474622850608,33,1,2672.6060606060605,3958.0
exp100_sensor8,1474622791802,1474622851775,35,1,2592.5714285714284,3911.0
exp100_sensor66,1474622791537,1474622849289,28,2,3201.8571428571427,2306.5
exp100_sensor7,1474622791578,1474622849358,31,1,2897.9032258064517,2610.0
exp100_sensor65,1474622791516,1474622847359,29,1,3041.7241379310344,2894.0
exp100_sensor64,1474622791512,1474622849294,30,2,2887.4,3198.0
exp100_sensor9,1474622792593,1474622851133,30,0,3016.0333333333333,NaN
exp100_sensor63,1474622791495,1474622849310,32,2,2623.84375,3864.0
exp100_sensor62,1474622791470,1474622851226,34,0,2818.323529411765,NaN
exp100_sensor61,1474622791439,1474622848603,31,1,2829.2903225806454,3057.0
exp100_sensor69,1474622791570,1474622849784,29,1,3174.689655172414,2436.0
exp100_sensor29,1474622790784,1474622849359,30,2,2930.1,4015.5
exp100_sensor25,1474622790552,1474622849698,31,1,2929.2580645161293,5800.0
exp100_sensor26,1474622790612,1474622848088,30,2,2847.1,2783.0
exp100_sensor27,1474622790715,1474622848095,29,1,3034.448275862069,5930.0
exp100_sensor28,1474622790748,1474622848539,30,0,3108.4333333333334,NaN
exp100_sensor21,1474622790419,1474622848660,30,0,3126.9666666666667,NaN
exp100_sensor70,1474622791597,1474622849043,28,2,3189.214285714286,2393.5
exp100_sensor71,1474622791613,1474622849563,27,1,3249.5925925925926,5641.0
exp100_sensor22,1474622790469,1474622849741,30,2,2940.9333333333334,3975.5
exp100_sensor23,1474622790479,1474622849029,32,0,2956.25,NaN
exp100_sensor24,1474622790519,1474622850269,33,1,2831.030303030303,3971.0
exp100_sensor1,1474622789891,1474622849405,30,0,3250.4,NaN
exp100_sensor2,1474622790337,1474622850029,31,1,2955.451612903226,3936.0
exp100_sensor3,1474622790796,1474622849600,32,2,2713.125,3811.5
exp100_sensor20,1474622790374,1474622847116,30,0,3106.0,NaN
exp100_sensor4,1474622791028,1474622849422,32,0,2975.09375,NaN
exp100_sensor73,1474622791631,1474622850792,31,1,2860.5806451612902,4075.0
exp100_sensor72,1474622791625,1474622850028,34,0,2763.323529411765,NaN
exp100_sensor75,1474622791688,1474622851512,33,1,2748.121212121212,2696.0
exp100_sensor74,1474622791657,1474622850744,31,1,2884.6774193548385,2821.0
exp100_sensor77,1474622791746,1474622849392,29,3,2775.551724137931,2863.6666666666665
exp100_sensor76,1474622791728,1474622850997,33,1,2703.3030303030305,2277.0
exp100_sensor79,1474622791798,1474622851632,32,0,2934.78125,NaN
exp100_sensor78,1474622791772,1474622850740,32,0,2896.90625,NaN
exp100_sensor38,1474622791002,1474622850595,30,4,2651.1666666666665,3529.75
exp100_sensor39,1474622791005,1474622849025,28,2,3008.214285714286,3636.0
exp100_sensor36,1474622790955,1474622849887,32,0,2999.84375,NaN
exp100_sensor37,1474622790974,1474622849025,30,2,2879.766666666667,3004.0
exp100_sensor30,1474622790816,1474622848530,28,2,2969.464285714286,4298.0
exp100_sensor31,1474622790839,1474622850415,33,1,2833.060606060606,2422.0
exp100_sensor34,1474622790900,1474622848664,29,1,3086.103448275862,2944.0
exp100_sensor35,1474622790926,1474622848670,31,1,2826.483870967742,3346.0
exp100_sensor80,1474622792355,1474622850890,31,1,2895.0,2773.0
exp100_sensor81,1474622792381,1474622851525,30,2,2758.9,4691.0
exp100_sensor32,1474622790864,1474622849612,31,1,2991.7419354838707,2435.0
exp100_sensor33,1474622790879,1474622849877,29,1,3214.862068965517,2570.0
exp100_sensor82,1474622792395,1474622851331,33,1,2616.4848484848485,5964.0
exp100_sensor86,1474622792486,1474622850751,31,1,2780.5806451612902,6022.0
exp100_sensor85,1474622792469,1474622851040,29,1,3064.344827586207,2232.0
exp100_sensor84,1474622792440,1474622849435,28,2,3067.8928571428573,3991.5
