sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp34_sensor15,1474606303244,1474606362431,93,1,809.7096774193549,446.0
exp34_sensor14,1474606303213,1474606362997,96,0,774.0208333333334,NaN
exp34_sensor13,1474606303182,1474606362929,93,1,854.0537634408602,628.0
exp34_sensor30,1474606303653,1474606363209,93,1,833.6344086021505,2476.0
exp34_sensor12,1474606303161,1474606362388,93,1,851.7956989247311,2040.0
exp34_sensor11,1474606303137,1474606362907,90,0,884.8777777777777,NaN
exp34_sensor10,1474606303086,1474606362152,92,0,905.0434782608696,NaN
exp34_sensor6,1474606303748,1474606363392,92,2,819.9673913043479,1328.5
exp34_sensor29,1474606303629,1474606362906,97,1,790.2989690721649,327.0
exp34_sensor5,1474606303696,1474606363077,88,2,907.875,1759.0
exp34_sensor27,1474606303603,1474606363273,94,2,832.3617021276596,1300.5
exp34_sensor4,1474606303666,1474606362753,86,0,929.8837209302326,NaN
exp34_sensor28,1474606303617,1474606362929,92,0,798.9021739130435,NaN
exp34_sensor3,1474606303641,1474606363269,91,1,882.1428571428571,2529.0
exp34_sensor9,1474606303845,1474606363229,89,1,884.0898876404494,1494.0
exp34_sensor8,1474606303799,1474606363147,94,0,824.5,NaN
exp34_sensor7,1474606303763,1474606363055,95,1,813.8736842105263,2040.0
exp34_sensor2,1474606303399,1474606363293,96,2,784.3645833333334,881.0
exp34_sensor1,1474606303035,1474606362632,94,0,854.8085106382979,NaN
exp34_sensor20,1474606303407,1474606362426,96,0,852.59375,NaN
exp34_sensor22,1474606303487,1474606362559,94,0,840.3936170212766,NaN
exp34_sensor21,1474606303428,1474606363033,95,1,794.8526315789474,2509.0
exp34_sensor24,1474606303539,1474606363035,95,1,808.3789473684211,419.0
exp34_sensor23,1474606303494,1474606363061,87,3,881.8965517241379,1572.6666666666667
exp34_sensor26,1474606303580,1474606363256,92,0,907.8586956521739,NaN
exp34_sensor25,1474606303567,1474606363186,90,2,891.5888888888888,1184.0
exp34_sensor16,1474606303278,1474606362363,91,1,882.1428571428571,466.0
exp34_sensor17,1474606303305,1474606362514,91,1,851.7472527472528,550.0
exp34_sensor18,1474606303345,1474606362887,96,0,819.4583333333334,NaN
exp34_sensor19,1474606303374,1474606363050,96,0,836.6354166666666,NaN
