sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp58_sensor29,1474611390174,1474611449690,54,0,1723.7777777777778,NaN
exp58_sensor32,1474611390270,1474611450226,52,0,1794.7115384615386,NaN
exp58_sensor33,1474611390318,1474611448280,51,1,1728.8823529411766,1518.0
exp58_sensor34,1474611390347,1474611449883,52,0,1733.2115384615386,NaN
exp58_sensor35,1474611390373,1474611450147,51,1,1726.0196078431372,4101.0
exp58_sensor36,1474611390406,1474611450060,52,0,1768.0961538461538,NaN
exp58_sensor37,1474611390417,1474611450176,52,0,1774.0,NaN
exp58_sensor38,1474611390436,1474611449832,51,1,1827.6470588235295,1516.0
exp58_sensor39,1474611390460,1474611449821,53,1,1728.6792452830189,3617.0
exp58_sensor30,1474611390241,1474611449368,53,1,1690.9811320754718,3094.0
exp58_sensor31,1474611390253,1474611449009,48,2,1790.875,2318.0
exp58_sensor19,1474611389860,1474611449849,52,0,1803.0192307692307,NaN
exp58_sensor18,1474611389826,1474611449076,50,0,1851.96,NaN
exp58_sensor23,1474611389959,1474611448447,50,0,1822.28,NaN
exp58_sensor24,1474611390018,1474611449884,52,2,1685.3653846153845,1856.0
exp58_sensor21,1474611389921,1474611449815,54,0,1697.7592592592594,NaN
exp58_sensor22,1474611389931,1474611449044,52,0,1785.9038461538462,NaN
exp58_sensor27,1474611390125,1474611449995,49,1,1826.2857142857142,2727.0
exp58_sensor28,1474611390154,1474611449366,54,0,1663.9444444444443,NaN
exp58_sensor25,1474611390047,1474611449887,51,1,1797.549019607843,2386.0
exp58_sensor26,1474611390077,1474611449619,56,0,1678.232142857143,NaN
exp58_sensor20,1474611389901,1474611449325,54,0,1720.6851851851852,NaN
exp58_sensor9,1474611390794,1474611450792,55,1,1655.5636363636363,1495.0
exp58_sensor14,1474611389647,1474611449516,50,0,1803.98,NaN
exp58_sensor15,1474611389675,1474611449390,50,0,1901.36,NaN
exp58_sensor50,1474611390747,1474611449579,50,0,1823.12,NaN
exp58_sensor16,1474611389746,1474611449660,48,0,1994.4583333333333,NaN
exp58_sensor17,1474611389791,1474611448290,47,1,1957.4893617021276,2677.0
exp58_sensor10,1474611389392,1474611448673,52,0,1810.0,NaN
exp58_sensor11,1474611389514,1474611448258,49,1,1860.6530612244899,2325.0
exp58_sensor12,1474611389581,1474611448309,47,1,1913.7446808510638,1515.0
exp58_sensor13,1474611389613,1474611449072,46,0,1995.1739130434783,NaN
exp58_sensor5,1474611390726,1474611449839,53,1,1660.2641509433963,2810.0
exp58_sensor6,1474611390758,1474611450525,54,0,1715.6296296296296,NaN
exp58_sensor7,1474611390774,1474611450455,52,0,1768.0,NaN
exp58_sensor8,1474611390788,1474611449049,51,1,1732.5686274509803,2445.0
exp58_sensor1,1474611389315,1474611449046,48,0,1935.0625,NaN
exp58_sensor2,1474611389861,1474611449135,52,0,1809.1346153846155,NaN
exp58_sensor3,1474611390221,1474611449506,50,0,1798.02,NaN
exp58_sensor4,1474611390476,1474611448785,47,1,1943.404255319149,1381.0
exp58_sensor42,1474611390570,1474611449379,52,0,1757.5961538461538,NaN
exp58_sensor41,1474611390510,1474611449577,50,0,1850.4,NaN
exp58_sensor40,1474611390497,1474611449918,49,1,1865.3469387755101,1347.0
exp58_sensor49,1474611390721,1474611448758,50,2,1718.06,2417.5
exp58_sensor48,1474611390702,1474611449991,47,1,1945.872340425532,1403.0
exp58_sensor47,1474611390682,1474611450566,56,0,1677.7857142857142,NaN
exp58_sensor46,1474611390666,1474611449816,46,0,2058.8260869565215,NaN
exp58_sensor45,1474611390659,1474611449311,51,1,1767.764705882353,2566.0
exp58_sensor44,1474611390644,1474611450529,50,0,1849.72,NaN
exp58_sensor43,1474611390618,1474611449652,53,1,1666.6603773584907,2266.0
