sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp104_sensor82,1474624097510,1474624157392,25,1,3657.76,2753.0
exp104_sensor81,1474624097504,1474624156710,25,3,3320.88,4211.0
exp104_sensor80,1474624097483,1474624154543,27,1,3268.8518518518517,3570.0
exp104_sensor86,1474624097595,1474624155803,27,3,3128.925925925926,3352.0
exp104_sensor85,1474624097581,1474624154379,26,2,3124.3846153846152,5087.0
exp104_sensor84,1474624097544,1474624156596,26,0,3746.769230769231,NaN
exp104_sensor83,1474624097531,1474624155451,28,2,2950.0714285714284,4216.0
exp104_sensor41,1474624096623,1474624156187,30,2,2990.233333333333,2530.0
exp104_sensor42,1474624096650,1474624154438,26,2,3337.5384615384614,2794.0
exp104_sensor40,1474624096611,1474624156442,29,1,3142.137931034483,3173.0
exp104_sensor2,1474624095995,1474624155489,25,3,3456.52,3406.0
exp104_sensor35,1474624096510,1474624155451,29,1,3155.6206896551726,2132.0
exp104_sensor34,1474624096487,1474624155475,27,1,3399.4444444444443,2476.0
exp104_sensor1,1474624095631,1474624155373,26,2,3194.5,5041.0
exp104_sensor33,1474624096460,1474624154967,23,1,3841.391304347826,2455.0
exp104_sensor4,1474624096597,1474624155836,26,2,3519.346153846154,3489.0
exp104_sensor3,1474624096374,1474624153848,27,1,3297.4444444444443,2231.0
exp104_sensor32,1474624096427,1474624154381,27,1,3338.777777777778,6411.0
exp104_sensor39,1474624096574,1474624152590,27,1,3161.4074074074074,5103.0
exp104_sensor6,1474624096990,1474624154438,28,2,3052.9285714285716,3137.5
exp104_sensor38,1474624096559,1474624146816,25,1,3739.76,3788.0
exp104_sensor5,1474624096810,1474624150211,26,2,3280.730769230769,3825.5
exp104_sensor37,1474624096535,1474624156284,28,2,3103.214285714286,4305.0
exp104_sensor8,1474624097444,1474624155805,29,1,2904.8275862068967,6505.0
exp104_sensor7,1474624097198,1474624154541,26,0,3451.423076923077,NaN
exp104_sensor36,1474624096515,1474624155833,27,3,3129.740740740741,3645.6666666666665
exp104_sensor78,1474624097363,1474624157075,27,3,3194.4814814814813,3824.6666666666665
exp104_sensor9,1474624097698,1474624157474,29,1,3088.689655172414,2120.0
exp104_sensor79,1474624097398,1474624146288,22,2,3802.7272727272725,4433.5
exp104_sensor76,1474624097332,1474624155385,29,1,3121.0689655172414,2434.0
exp104_sensor77,1474624097345,1474624156255,27,3,3094.037037037037,2960.3333333333335
exp104_sensor90,1474624097713,1474624154362,27,1,3290.1481481481483,2043.0
exp104_sensor50,1474624096836,1474624154480,27,1,3332.6296296296296,3312.0
exp104_sensor51,1474624096865,1474624154432,27,1,3322.222222222222,2641.0
exp104_sensor52,1474624096871,1474624155389,25,1,3390.36,5721.0
exp104_sensor53,1474624096893,1474624146629,25,1,3537.04,5302.0
exp104_sensor44,1474624096692,1474624155857,24,0,3949.3333333333335,NaN
exp104_sensor43,1474624096659,1474624155799,25,1,3384.6,5638.0
exp104_sensor46,1474624096732,1474624150148,25,1,3428.24,3913.0
exp104_sensor45,1474624096722,1474624154385,27,1,3483.740740740741,3478.0
exp104_sensor48,1474624096770,1474624151657,26,0,3488.269230769231,NaN
exp104_sensor47,1474624096760,1474624146615,25,1,3720.16,2433.0
exp104_sensor49,1474624096795,1474624153848,28,0,3204.214285714286,NaN
exp104_sensor87,1474624097624,1474624157087,26,2,3337.923076923077,5150.0
exp104_sensor88,1474624097637,1474624155830,26,2,3168.8076923076924,4235.0
exp104_sensor89,1474624097679,1474624157063,29,1,3079.793103448276,3273.0
exp104_sensor64,1474624097090,1474624153941,26,2,3135.923076923077,3725.0
exp104_sensor63,1474624097062,1474624156968,28,0,3248.964285714286,NaN
exp104_sensor62,1474624097034,1474624146927,26,0,3577.1153846153848,NaN
exp104_sensor61,1474624097020,1474624155810,25,1,3620.6,4130.0
exp104_sensor60,1474624097003,1474624155685,28,2,3243.6785714285716,3411.0
exp104_sensor20,1474624096018,1474624149525,23,3,3476.5652173913045,4422.0
exp104_sensor17,1474624095908,1474624155807,29,1,3183.655172413793,2148.0
exp104_sensor16,1474624095883,1474624155443,28,2,3167.714285714286,4840.5
exp104_sensor15,1474624095866,1474624154535,27,1,3432.740740740741,4362.0
exp104_sensor14,1474624095838,1474624155677,30,2,2883.8333333333335,4993.5
exp104_sensor13,1474624095811,1474624155432,27,1,3392.814814814815,3300.0
exp104_sensor12,1474624095790,1474624146662,23,1,3977.608695652174,6011.0
exp104_sensor11,1474624095756,1474624154537,29,1,3194.8275862068967,4378.0
exp104_sensor10,1474624095706,1474624155387,27,1,3312.037037037037,4148.0
exp104_sensor58,1474624096956,1474624156321,27,1,3267.1111111111113,5747.0
exp104_sensor59,1474624096966,1474624146883,25,1,3650.12,3292.0
exp104_sensor56,1474624096940,1474624154967,27,1,3309.3703703703704,2826.0
exp104_sensor57,1474624096946,1474624146717,28,0,3377.5714285714284,NaN
exp104_sensor19,1474624095990,1474624153865,26,0,3557.8846153846152,NaN
