sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp29_sensor7,1474605389101,1474605448943,178,2,460.2977528089888,1296.0
exp29_sensor8,1474605389127,1474605449052,173,3,491.6994219653179,832.6666666666666
exp29_sensor5,1474605389058,1474605448790,191,1,432.1047120418848,705.0
exp29_sensor6,1474605389080,1474605448756,186,0,447.7204301075269,NaN
exp29_sensor9,1474605389166,1474605448962,181,3,439.5414364640884,1116.0
exp29_sensor18,1474605388867,1474605448806,184,0,465.6141304347826,NaN
exp29_sensor19,1474605388926,1474605448737,176,2,466.4943181818182,1317.0
exp29_sensor16,1474605388816,1474605448531,182,0,451.4010989010989,NaN
exp29_sensor17,1474605388857,1474605448566,200,2,405.36,304.0
exp29_sensor14,1474605388719,1474605448675,181,1,471.4806629834254,496.0
exp29_sensor15,1474605388771,1474605448453,193,1,434.54404145077723,462.0
exp29_sensor12,1474605388628,1474605448314,182,2,472.8626373626374,609.5
exp29_sensor13,1474605388682,1474605448428,186,2,432.7741935483871,1245.5
exp29_sensor10,1474605388518,1474605448456,176,2,463.32954545454544,448.0
exp29_sensor11,1474605388592,1474605448255,181,1,459.48618784530385,417.0
exp29_sensor2,1474605388964,1474605448679,186,2,431.241935483871,1198.0
exp29_sensor1,1474605388438,1474605448301,177,1,488.85310734463275,2144.0
exp29_sensor4,1474605389034,1474605448730,184,2,435.375,1304.5
exp29_sensor20,1474605388987,1474605448836,190,0,439.83684210526314,NaN
exp29_sensor3,1474605389009,1474605448784,189,1,434.1216931216931,453.0
