sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp110_sensor78,1474626083815,1474626143081,28,2,3180.4285714285716,3697.0
exp110_sensor30,1474626082868,1474626139312,27,1,3355.074074074074,4445.0
exp110_sensor77,1474626083810,1474626140385,23,1,3808.4347826086955,5335.0
exp110_sensor76,1474626083799,1474626138963,27,1,3067.185185185185,5231.0
exp110_sensor75,1474626083786,1474626140393,29,1,3120.862068965517,2976.0
exp110_sensor74,1474626083775,1474626136205,27,1,3139.1481481481483,4175.0
exp110_sensor34,1474626082935,1474626137992,25,1,3446.0,5255.0
exp110_sensor33,1474626082924,1474626140392,23,1,4031.913043478261,2781.0
exp110_sensor73,1474626083760,1474626140632,26,0,3607.6153846153848,NaN
exp110_sensor72,1474626083754,1474626134921,25,1,3410.24,4530.0
exp110_sensor32,1474626082902,1474626140652,28,0,3446.75,NaN
exp110_sensor71,1474626083739,1474626139313,26,0,3474.730769230769,NaN
exp110_sensor31,1474626082896,1474626137990,28,0,3347.4285714285716,NaN
exp110_sensor38,1474626083082,1474626140607,26,0,3621.4615384615386,NaN
exp110_sensor37,1474626083032,1474626136171,23,1,3885.4347826086955,2930.0
exp110_sensor36,1474626083029,1474626140502,26,2,3493.846153846154,2450.5
exp110_sensor35,1474626082968,1474626136166,25,1,3591.56,2604.0
exp110_sensor39,1474626083115,1474626137916,25,1,3607.24,3008.0
exp110_sensor79,1474626083837,1474626139454,26,2,3050.653846153846,4378.5
exp110_sensor80,1474626083858,1474626139432,25,1,3463.92,3159.0
exp110_sensor81,1474626083865,1474626141475,26,2,3236.653846153846,4541.5
exp110_sensor87,1474626083998,1474626141531,25,3,3343.24,3407.3333333333335
exp110_sensor86,1474626083984,1474626143942,25,1,3599.44,2962.0
exp110_sensor89,1474626084023,1474626143941,27,1,3487.3333333333335,2665.0
exp110_sensor41,1474626083185,1474626136128,24,0,3810.125,NaN
exp110_sensor40,1474626083177,1474626137822,25,1,3524.04,2492.0
exp110_sensor88,1474626084018,1474626142620,28,2,3076.3214285714284,5616.5
exp110_sensor43,1474626083241,1474626137673,25,1,3605.4,3161.0
exp110_sensor83,1474626083882,1474626137994,25,1,3385.08,4914.0
exp110_sensor82,1474626083874,1474626137928,26,0,3470.230769230769,NaN
exp110_sensor42,1474626083214,1474626139132,27,1,3421.8518518518517,2782.0
exp110_sensor45,1474626083277,1474626141554,27,1,3313.296296296296,4625.0
exp110_sensor85,1474626083918,1474626142844,27,1,3215.296296296296,6568.0
exp110_sensor84,1474626083894,1474626137708,25,1,3404.48,4617.0
exp110_sensor44,1474626083254,1474626137891,25,1,3487.8,5236.0
exp110_sensor47,1474626083313,1474626142907,24,2,3509.7083333333335,4948.5
exp110_sensor46,1474626083302,1474626139398,26,0,3500.6153846153848,NaN
exp110_sensor49,1474626083350,1474626138002,21,1,4142.9047619047615,2932.0
exp110_sensor48,1474626083332,1474626135981,25,1,3539.76,2569.0
exp110_sensor90,1474626084059,1474626139169,25,1,3449.92,5498.0
exp110_sensor56,1474626083462,1474626138004,25,1,3485.4,4329.0
exp110_sensor19,1474626082534,1474626140289,24,2,3709.3333333333335,2488.0
exp110_sensor55,1474626083458,1474626140635,27,1,3412.8888888888887,2946.0
exp110_sensor54,1474626083426,1474626140485,27,1,3346.5185185185187,2614.0
exp110_sensor17,1474626082470,1474626141558,29,1,3151.5862068965516,4109.0
exp110_sensor53,1474626083420,1474626140517,29,1,3142.137931034483,3896.0
exp110_sensor18,1474626082500,1474626136240,22,2,3672.2727272727275,6006.5
exp110_sensor15,1474626082395,1474626140631,25,1,3648.24,4022.0
exp110_sensor52,1474626083397,1474626139432,26,2,3181.4615384615386,4321.5
exp110_sensor51,1474626083378,1474626140571,26,0,3624.3846153846152,NaN
exp110_sensor16,1474626082438,1474626137930,25,1,3651.04,2870.0
exp110_sensor13,1474626082242,1474626137733,27,1,3391.925925925926,3091.0
exp110_sensor50,1474626083368,1474626143231,29,1,3071.344827586207,4531.0
exp110_sensor14,1474626082335,1474626137895,23,1,3890.8695652173915,2916.0
exp110_sensor11,1474626082127,1474626139460,27,1,3503.222222222222,2692.0
exp110_sensor12,1474626082150,1474626139436,25,1,3754.28,2827.0
exp110_sensor10,1474626082080,1474626136164,27,1,3267.185185185185,4567.0
exp110_sensor59,1474626083496,1474626143174,25,1,3696.68,2987.0
exp110_sensor58,1474626083486,1474626141638,26,0,3672.5,NaN
exp110_sensor57,1474626083471,1474626137988,25,1,3362.4,5099.0
exp110_sensor65,1474626083615,1474626141588,27,1,3446.185185185185,2944.0
exp110_sensor28,1474626082819,1474626140292,24,2,3634.4583333333335,3306.5
exp110_sensor29,1474626082845,1474626140627,28,0,3482.464285714286,NaN
exp110_sensor64,1474626083609,1474626140287,27,1,3338.5925925925926,2492.0
exp110_sensor67,1474626083653,1474626140517,28,0,3524.8214285714284,NaN
exp110_sensor66,1474626083625,1474626140629,29,1,3218.103448275862,2080.0
exp110_sensor61,1474626083547,1474626141495,26,2,3344.230769230769,3249.0
