sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp59_sensor17,1474611623304,1474611683124,45,1,2099.1111111111113,2784.0
exp59_sensor18,1474611623366,1474611683094,37,3,2448.675675675676,1822.6666666666667
exp59_sensor15,1474611623242,1474611681950,47,1,1920.5106382978724,3466.0
exp59_sensor16,1474611623270,1474611681030,42,0,2273.2619047619046,NaN
exp59_sensor32,1474611623967,1474611681846,43,1,2065.7906976744184,4559.0
exp59_sensor50,1474611624394,1474611681138,43,1,2057.953488372093,2071.0
exp59_sensor13,1474611623182,1474611682072,40,0,2512.3,NaN
exp59_sensor14,1474611623226,1474611682274,42,0,2154.6428571428573,NaN
exp59_sensor31,1474611623943,1474611681953,42,0,2160.5714285714284,NaN
exp59_sensor30,1474611623927,1474611683242,45,1,2055.1111111111113,2387.0
exp59_sensor11,1474611623146,1474611681873,45,1,2008.2888888888888,679.0
exp59_sensor12,1474611623161,1474611681109,43,1,2118.767441860465,2260.0
exp59_sensor36,1474611624048,1474611681117,42,0,2217.0714285714284,NaN
exp59_sensor10,1474611623089,1474611679580,37,3,2269.0,2767.0
exp59_sensor35,1474611624023,1474611682236,43,1,2211.813953488372,2123.0
exp59_sensor34,1474611624016,1474611681872,42,0,2174.7619047619046,NaN
exp59_sensor33,1474611623996,1474611681992,46,0,2045.195652173913,NaN
exp59_sensor39,1474611624147,1474611682965,48,0,1936.8333333333333,NaN
exp59_sensor38,1474611624095,1474611682056,45,1,1950.4666666666667,2703.0
exp59_sensor37,1474611624069,1474611682153,46,0,2022.0869565217392,NaN
exp59_sensor8,1474611624425,1474611682244,44,0,2068.4772727272725,NaN
exp59_sensor9,1474611624440,1474611683056,41,1,2139.0975609756097,1671.0
exp59_sensor26,1474611623718,1474611681849,42,0,2141.714285714286,NaN
exp59_sensor27,1474611623796,1474611683094,44,2,2112.431818181818,1289.0
exp59_sensor28,1474611623842,1474611682259,45,1,1945.8222222222223,3907.0
exp59_sensor29,1474611623894,1474611683110,46,0,2066.804347826087,NaN
exp59_sensor22,1474611623561,1474611682968,44,0,2082.318181818182,NaN
exp59_sensor41,1474611624223,1474611682972,46,0,1934.1521739130435,NaN
exp59_sensor40,1474611624182,1474611681205,42,0,2122.6666666666665,NaN
exp59_sensor23,1474611623602,1474611683057,50,0,1906.54,NaN
exp59_sensor43,1474611624267,1474611683074,44,0,2242.681818181818,NaN
exp59_sensor24,1474611623650,1474611683094,44,0,2148.409090909091,NaN
exp59_sensor42,1474611624262,1474611681916,40,0,2347.65,NaN
exp59_sensor25,1474611623665,1474611683019,43,1,2127.1627906976746,5325.0
exp59_sensor45,1474611624314,1474611684270,44,2,2076.75,891.0
exp59_sensor44,1474611624284,1474611684022,44,2,1977.159090909091,1760.0
exp59_sensor20,1474611623486,1474611683128,43,1,2161.186046511628,2052.0
exp59_sensor47,1474611624350,1474611683077,44,0,2152.340909090909,NaN
exp59_sensor46,1474611624325,1474611684101,42,2,2122.6190476190477,2445.0
exp59_sensor21,1474611623536,1474611681242,42,0,2263.0476190476193,NaN
exp59_sensor49,1474611624369,1474611683071,43,1,2089.906976744186,2568.0
exp59_sensor48,1474611624363,1474611681887,40,0,2338.4,NaN
exp59_sensor6,1474611624406,1474611683015,41,1,2099.487804878049,2957.0
exp59_sensor7,1474611624425,1474611681874,44,0,2028.5454545454545,NaN
exp59_sensor4,1474611624160,1474611683073,44,0,2115.318181818182,NaN
exp59_sensor5,1474611624387,1474611682962,46,2,1834.9130434782608,2754.0
exp59_sensor2,1474611623443,1474611683026,44,0,2075.931818181818,NaN
exp59_sensor3,1474611623911,1474611683099,44,0,2085.6136363636365,NaN
exp59_sensor1,1474611623034,1474611681847,43,1,2055.6279069767443,3586.0
exp59_sensor19,1474611623415,1474611682212,49,1,1791.8775510204082,2609.0
