sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp79_sensor65,1474616703020,1474616760486,39,1,2309.4871794871797,3368.0
exp79_sensor64,1474616703000,1474616762113,44,0,2073.1363636363635,NaN
exp79_sensor67,1474616703053,1474616761970,41,1,2193.6341463414633,2354.0
exp79_sensor66,1474616703030,1474616762963,41,1,2222.512195121951,3257.0
exp79_sensor69,1474616703082,1474616762769,42,0,2223.595238095238,NaN
exp79_sensor68,1474616703060,1474616762350,42,0,2227.690476190476,NaN
exp79_sensor61,1474616702965,1474616762048,42,0,2158.4523809523807,NaN
exp79_sensor60,1474616702920,1474616762848,42,0,2170.6666666666665,NaN
exp79_sensor63,1474616702987,1474616761963,40,0,2279.05,NaN
exp79_sensor62,1474616702977,1474616762229,39,1,2272.25641025641,2218.0
exp79_sensor13,1474616701678,1474616761658,44,0,2164.818181818182,NaN
exp79_sensor14,1474616701706,1474616759498,37,1,2399.5675675675675,2307.0
exp79_sensor15,1474616701735,1474616759503,36,0,2516.3055555555557,NaN
exp79_sensor16,1474616701767,1474616761181,39,1,2307.6666666666665,3663.0
exp79_sensor10,1474616701536,1474616761248,43,1,2139.5348837209303,2384.0
exp79_sensor11,1474616701613,1474616760958,41,1,2217.0,3664.0
exp79_sensor12,1474616701651,1474616760520,43,1,2067.0,2904.0
exp79_sensor56,1474616702850,1474616761164,42,0,2168.9761904761904,NaN
exp79_sensor6,1474616702914,1474616761656,42,0,2184.190476190476,NaN
exp79_sensor7,1474616703095,1474616760610,42,0,2182.0238095238096,NaN
exp79_sensor55,1474616702825,1474616760981,40,0,2293.825,NaN
exp79_sensor54,1474616702815,1474616762579,40,0,2353.9,NaN
exp79_sensor8,1474616703144,1474616761599,42,0,2156.8809523809523,NaN
exp79_sensor9,1474616703161,1474616761668,41,1,2158.2926829268295,3300.0
exp79_sensor53,1474616702802,1474616761212,43,1,2047.9302325581396,1898.0
exp79_sensor2,1474616701881,1474616759128,44,0,2074.590909090909,NaN
exp79_sensor19,1474616701873,1474616760900,40,0,2324.5,NaN
exp79_sensor3,1474616702280,1474616762082,43,1,2072.0697674418607,2477.0
exp79_sensor59,1474616702903,1474616760611,40,0,2344.925,NaN
exp79_sensor4,1474616702526,1474616760203,40,0,2271.825,NaN
exp79_sensor58,1474616702877,1474616760813,35,1,2484.885714285714,3282.0
exp79_sensor18,1474616701835,1474616760483,37,1,2357.972972972973,3383.0
exp79_sensor57,1474616702859,1474616761978,43,1,2065.860465116279,2833.0
exp79_sensor17,1474616701791,1474616759282,38,0,2400.8947368421054,NaN
exp79_sensor5,1474616702721,1474616762368,41,1,2161.317073170732,1636.0
exp79_sensor1,1474616701475,1474616760749,39,1,2375.2051282051284,2497.0
exp79_sensor52,1474616702776,1474616761972,45,1,1994.5333333333333,3318.0
exp79_sensor51,1474616702763,1474616762723,40,0,2331.35,NaN
exp79_sensor50,1474616702742,1474616761251,44,0,2101.25,NaN
exp79_sensor26,1474616702102,1474616760898,42,0,2210.2619047619046,NaN
exp79_sensor27,1474616702185,1474616761976,40,0,2364.65,NaN
exp79_sensor24,1474616702050,1474616760797,38,0,2424.3947368421054,NaN
exp79_sensor25,1474616702073,1474616760467,39,1,2308.076923076923,1332.0
exp79_sensor22,1474616701974,1474616760889,41,1,2236.7804878048782,2010.0
exp79_sensor23,1474616702001,1474616759105,40,0,2270.775,NaN
exp79_sensor20,1474616701894,1474616760610,38,0,2407.315789473684,NaN
exp79_sensor21,1474616701946,1474616759787,40,0,2343.825,NaN
exp79_sensor47,1474616702683,1474616760149,37,1,2480.324324324324,2404.0
exp79_sensor46,1474616702644,1474616760592,40,0,2309.45,NaN
exp79_sensor49,1474616702694,1474616761161,40,0,2334.3,NaN
exp79_sensor48,1474616702692,1474616762271,38,0,2447.1315789473683,NaN
exp79_sensor43,1474616702587,1474616761471,36,0,2541.8611111111113,NaN
exp79_sensor42,1474616702562,1474616762100,43,1,2192.8837209302324,2335.0
exp79_sensor45,1474616702630,1474616761566,43,1,2077.8837209302324,1363.0
exp79_sensor44,1474616702612,1474616761859,42,0,2221.6428571428573,NaN
exp79_sensor41,1474616702551,1474616762044,42,0,2274.1190476190477,NaN
exp79_sensor40,1474616702532,1474616760222,40,0,2301.5,NaN
exp79_sensor39,1474616702506,1474616760819,40,0,2324.525,NaN
exp79_sensor38,1474616702489,1474616761249,44,0,2073.0,NaN
exp79_sensor37,1474616702463,1474616760296,42,0,2224.7380952380954,NaN
exp79_sensor36,1474616702446,1474616761566,43,1,2074.3488372093025,3447.0
exp79_sensor35,1474616702418,1474616760923,36,2,2446.6388888888887,2913.5
exp79_sensor34,1474616702384,1474616761605,41,1,2228.0243902439024,2244.0
exp79_sensor33,1474616702360,1474616761805,42,0,2231.9761904761904,NaN
exp79_sensor70,1474616703117,1474616761575,42,0,2160.809523809524,NaN
exp79_sensor32,1474616702331,1474616761626,45,1,1984.4888888888888,3641.0
exp79_sensor31,1474616702311,1474616760885,38,0,2439.657894736842,NaN
exp79_sensor30,1474616702291,1474616760585,39,1,2330.1794871794873,1061.0
exp79_sensor28,1474616702224,1474616761987,44,0,2141.3636363636365,NaN
exp79_sensor29,1474616702258,1474616760803,41,1,2232.048780487805,3424.0
