sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp27_sensor13,1474605042379,1474605101967,157,1,394.8343949044586,1573.0
exp27_sensor12,1474605042338,1474605101935,160,0,399.5125,NaN
exp27_sensor15,1474605042477,1474605102303,158,0,370.1455696202532,NaN
exp27_sensor14,1474605042446,1474605102131,158,0,374.65822784810126,NaN
exp27_sensor17,1474605042526,1474605101955,162,0,387.10493827160496,NaN
exp27_sensor16,1474605042509,1474605102396,157,1,377.0891719745223,3091.0
exp27_sensor19,1474605042577,1474605102320,158,0,391.45569620253167,NaN
exp27_sensor18,1474605042555,1474605102031,159,1,378.8616352201258,1217.0
exp27_sensor6,1474605042746,1474605102327,160,0,372.35625,NaN
exp27_sensor5,1474605042724,1474605102560,160,0,380.4375,NaN
exp27_sensor4,1474605042679,1474605102139,160,0,358.125,NaN
exp27_sensor3,1474605042642,1474605102541,161,1,369.29813664596276,1463.0
exp27_sensor2,1474605042605,1474605102354,166,0,366.2469879518072,NaN
exp27_sensor1,1474605042145,1474605101970,153,1,409.34640522875816,1793.0
exp27_sensor20,1474605042617,1474605102307,160,2,342.475,1395.0
exp27_sensor11,1474605042266,1474605101990,154,0,409.0,NaN
exp27_sensor10,1474605042209,1474605101663,157,1,371.11464968152865,1057.0
exp27_sensor7,1474605042793,1474605102378,156,0,393.46794871794873,NaN
exp27_sensor8,1474605042840,1474605102435,164,0,362.2439024390244,NaN
exp27_sensor9,1474605042883,1474605102360,164,0,375.8658536585366,NaN
