sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp88_sensor49,1474619197516,1474619256036,33,1,2860.060606060606,3460.0
exp88_sensor48,1474619197494,1474619255895,34,0,2861.3823529411766,NaN
exp88_sensor51,1474619197583,1474619254266,34,2,2605.323529411765,3753.5
exp88_sensor52,1474619197599,1474619253978,35,1,2585.542857142857,2283.0
exp88_sensor53,1474619197626,1474619256041,33,1,2732.242424242424,4026.0
exp88_sensor54,1474619197690,1474619257390,35,1,2675.5714285714284,2718.0
exp88_sensor55,1474619197692,1474619257485,38,0,2558.5789473684213,NaN
exp88_sensor56,1474619197704,1474619252641,34,0,2704.0,NaN
exp88_sensor57,1474619197726,1474619257387,36,0,2611.6666666666665,NaN
exp88_sensor58,1474619197739,1474619255915,36,0,2693.1944444444443,NaN
exp88_sensor10,1474619196335,1474619254236,34,2,2501.9411764705883,3244.5
exp88_sensor12,1474619196426,1474619251501,36,0,2612.972222222222,NaN
exp88_sensor11,1474619196402,1474619252545,36,0,2726.0555555555557,NaN
exp88_sensor14,1474619196499,1474619255875,35,1,2685.9142857142856,4499.0
exp88_sensor13,1474619196462,1474619255670,35,1,2623.0285714285715,4504.0
exp88_sensor50,1474619197545,1474619252528,36,0,2651.1111111111113,NaN
exp88_sensor70,1474619197986,1474619254145,37,1,2400.3783783783783,5946.0
exp88_sensor4,1474619197342,1474619255987,38,0,2549.157894736842,NaN
exp88_sensor5,1474619197526,1474619257439,36,2,2647.25,2822.5
exp88_sensor6,1474619197758,1474619256022,36,0,2634.0833333333335,NaN
exp88_sensor7,1474619197948,1474619255709,35,1,2488.6857142857143,4485.0
exp88_sensor8,1474619197998,1474619254261,35,1,2480.542857142857,6554.0
exp88_sensor9,1474619198020,1474619255990,35,1,2698.457142857143,3680.0
exp88_sensor39,1474619197247,1474619252707,34,0,2648.294117647059,NaN
exp88_sensor59,1474619197743,1474619252462,34,0,2709.029411764706,NaN
exp88_sensor38,1474619197230,1474619254335,33,1,2722.060606060606,5618.0
exp88_sensor37,1474619197201,1474619255902,35,1,2636.057142857143,4817.0
exp88_sensor1,1474619196292,1474619252829,36,0,2624.6944444444443,NaN
exp88_sensor2,1474619196690,1474619251540,32,0,2851.125,NaN
exp88_sensor3,1474619197000,1474619256025,33,1,2833.242424242424,4016.0
exp88_sensor62,1474619197797,1474619256025,39,1,2432.769230769231,1949.0
exp88_sensor42,1474619197385,1474619254257,34,0,2783.0882352941176,NaN
exp88_sensor63,1474619197803,1474619255736,33,1,2698.5454545454545,4424.0
exp88_sensor43,1474619197411,1474619254228,36,2,2517.6111111111113,3886.0
exp88_sensor64,1474619197818,1474619252740,38,0,2449.5789473684213,NaN
exp88_sensor40,1474619197354,1474619255849,36,0,2655.1111111111113,NaN
exp88_sensor65,1474619197824,1474619252529,34,0,2708.5588235294117,NaN
exp88_sensor41,1474619197366,1474619257196,38,0,2613.7631578947367,NaN
exp88_sensor66,1474619197859,1474619255940,38,0,2509.4210526315787,NaN
exp88_sensor46,1474619197473,1474619252877,35,1,2548.885714285714,7155.0
exp88_sensor47,1474619197480,1474619255814,33,1,2631.909090909091,4320.0
exp88_sensor67,1474619197874,1474619256030,34,0,2794.3529411764707,NaN
exp88_sensor68,1474619197882,1474619256007,34,0,2830.823529411765,NaN
exp88_sensor44,1474619197425,1474619252504,35,1,2653.7428571428572,2392.0
exp88_sensor69,1474619197908,1474619254284,36,0,2536.6944444444443,NaN
exp88_sensor45,1474619197435,1474619257228,37,1,2562.5945945945946,2692.0
exp88_sensor60,1474619197770,1474619255918,34,0,2824.3823529411766,NaN
exp88_sensor61,1474619197778,1474619252693,32,2,2696.09375,3285.0
exp88_sensor27,1474619196907,1474619255847,36,0,2708.4166666666665,NaN
exp88_sensor26,1474619196885,1474619251515,38,0,2384.5789473684213,NaN
exp88_sensor29,1474619196967,1474619256035,32,2,2845.40625,3903.5
exp88_sensor28,1474619196931,1474619255880,34,2,2591.235294117647,3003.5
exp88_sensor33,1474619197092,1474619254246,36,0,2712.3611111111113,NaN
exp88_sensor34,1474619197129,1474619252623,34,0,2740.4117647058824,NaN
exp88_sensor35,1474619197153,1474619252628,36,0,2665.1111111111113,NaN
exp88_sensor36,1474619197186,1474619255811,35,1,2627.457142857143,4420.0
exp88_sensor30,1474619197011,1474619255799,35,1,2579.885714285714,4215.0
exp88_sensor31,1474619197046,1474619255848,37,1,2505.4054054054054,3874.0
exp88_sensor32,1474619197085,1474619251415,34,0,2660.6470588235293,NaN
exp88_sensor19,1474619196662,1474619255701,36,0,2633.3055555555557,NaN
exp88_sensor18,1474619196607,1474619254347,36,0,2580.9444444444443,NaN
exp88_sensor17,1474619196573,1474619254284,36,0,2765.972222222222,NaN
exp88_sensor16,1474619196566,1474619254271,35,1,2650.8285714285716,5732.0
exp88_sensor15,1474619196534,1474619255815,33,1,2727.6060606060605,4392.0
exp88_sensor24,1474619196833,1474619252833,35,1,2532.6285714285714,7313.0
exp88_sensor25,1474619196854,1474619254276,32,0,3054.78125,NaN
exp88_sensor22,1474619196773,1474619255988,39,1,2417.25641025641,1931.0
exp88_sensor23,1474619196814,1474619253991,35,1,2605.1714285714284,6044.0
exp88_sensor20,1474619196707,1474619252547,38,0,2474.684210526316,NaN
exp88_sensor21,1474619196766,1474619254279,34,0,2869.235294117647,NaN
