sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp66_sensor37,1474613304675,1474613363516,44,0,2209.8863636363635,NaN
exp66_sensor27,1474613304462,1474613362884,50,0,1763.94,NaN
exp66_sensor38,1474613304694,1474613363056,42,0,1988.7380952380952,NaN
exp66_sensor26,1474613304434,1474613364306,40,0,2149.1,NaN
exp66_sensor39,1474613304716,1474613363512,46,0,1953.7173913043478,NaN
exp66_sensor29,1474613304491,1474613361718,41,1,2091.7073170731705,2139.0
exp66_sensor28,1474613304472,1474613361700,40,2,2092.925,3207.5
exp66_sensor41,1474613304915,1474613364724,46,0,1953.5217391304348,NaN
exp66_sensor40,1474613304868,1474613364401,43,1,2043.2558139534883,2414.0
exp66_sensor30,1474613304533,1474613363514,42,0,2268.9523809523807,NaN
exp66_sensor31,1474613304537,1474613362481,42,0,2259.1666666666665,NaN
exp66_sensor43,1474613304955,1474613363170,40,0,2384.85,NaN
exp66_sensor32,1474613304554,1474613363911,48,0,1918.1458333333333,NaN
exp66_sensor42,1474613304936,1474613364864,45,1,2009.1555555555556,3026.0
exp66_sensor33,1474613304582,1474613363933,45,1,2015.7333333333333,3939.0
exp66_sensor45,1474613304979,1474613364580,45,1,1991.8444444444444,5217.0
exp66_sensor34,1474613304594,1474613363238,39,1,2381.5897435897436,5124.0
exp66_sensor44,1474613304967,1474613364264,49,1,1873.0,1652.0
exp66_sensor47,1474613305023,1474613363523,43,1,2027.860465116279,5170.0
exp66_sensor35,1474613304615,1474613361721,49,1,1832.938775510204,2095.0
exp66_sensor36,1474613304640,1474613363476,39,1,2466.974358974359,2111.0
exp66_sensor46,1474613305006,1474613364887,45,1,1950.1777777777777,5327.0
exp66_sensor18,1474613304187,1474613363869,44,2,1937.0454545454545,4199.5
exp66_sensor17,1474613304155,1474613361755,42,2,2053.4761904761904,3235.0
exp66_sensor48,1474613305041,1474613364267,44,2,1860.0681818181818,3287.5
exp66_sensor16,1474613304132,1474613363484,46,0,2008.7608695652175,NaN
exp66_sensor15,1474613304112,1474613362896,45,1,1945.888888888889,2025.0
exp66_sensor49,1474613305051,1474613364560,46,2,1920.2173913043478,3860.0
exp66_sensor19,1474613304226,1474613363871,47,1,1937.7659574468084,2055.0
exp66_sensor20,1474613304270,1474613361720,37,1,2159.7837837837837,3084.0
exp66_sensor21,1474613304305,1474613363190,49,1,1729.7142857142858,6417.0
exp66_sensor24,1474613304373,1474613363723,45,1,2078.3555555555554,3500.0
exp66_sensor25,1474613304420,1474613363464,41,1,2243.170731707317,4751.0
exp66_sensor22,1474613304327,1474613363147,46,0,1970.1521739130435,NaN
exp66_sensor23,1474613304349,1474613363519,41,1,2087.3658536585367,6342.0
exp66_sensor50,1474613305072,1474613365029,40,2,2166.875,2294.0
exp66_sensor7,1474613305118,1474613364716,42,0,2109.9761904761904,NaN
exp66_sensor6,1474613305120,1474613364520,46,0,1891.7391304347825,NaN
exp66_sensor5,1474613305060,1474613364524,43,1,1917.6976744186047,2625.0
exp66_sensor4,1474613304820,1474613364267,43,1,2122.4418604651164,5297.0
exp66_sensor9,1474613305143,1474613364243,44,0,2201.6136363636365,NaN
exp66_sensor8,1474613305131,1474613363868,43,1,2011.2325581395348,2441.0
exp66_sensor3,1474613304513,1474613362352,42,0,2069.3809523809523,NaN
exp66_sensor2,1474613304254,1474613363275,46,0,2017.3478260869565,NaN
exp66_sensor1,1474613303851,1474613363470,44,0,2268.2727272727275,NaN
exp66_sensor11,1474613303971,1474613362459,43,1,2027.0697674418604,5173.0
exp66_sensor12,1474613304006,1474613363517,45,1,1969.6,1617.0
exp66_sensor13,1474613304048,1474613363917,41,1,2336.512195121951,1033.0
exp66_sensor14,1474613304083,1474613362963,44,0,2125.159090909091,NaN
exp66_sensor10,1474613303902,1474613362457,40,0,2209.825,NaN
