sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp19_sensor9,1474602829917,1474602889791,336,0,163.95238095238096,NaN
exp19_sensor8,1474602829880,1474602889647,336,0,175.78571428571428,NaN
exp19_sensor7,1474602829845,1474602889563,338,0,166.27514792899407,NaN
exp19_sensor1,1474602829481,1474602889342,342,0,172.8421052631579,NaN
exp19_sensor6,1474602829805,1474602889560,344,0,163.72674418604652,NaN
exp19_sensor5,1474602829794,1474602889604,342,0,173.15204678362574,NaN
exp19_sensor3,1474602829660,1474602889651,342,0,167.453216374269,NaN
exp19_sensor4,1474602829752,1474602889490,338,0,162.48816568047337,NaN
exp19_sensor2,1474602829598,1474602889594,344,0,171.22383720930233,NaN
exp19_sensor10,1474602829543,1474602889356,342,0,171.26608187134502,NaN
