sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp54_sensor4,1474610466277,1474610525701,66,0,1381.9848484848485,NaN
exp54_sensor3,1474610466075,1474610525467,59,1,1490.9322033898304,1410.0
exp54_sensor2,1474610465677,1474610525399,62,2,1494.7096774193549,1791.0
exp54_sensor1,1474610465259,1474610525183,63,1,1437.888888888889,2232.0
exp54_sensor16,1474610465522,1474610524614,56,2,1547.392857142857,2943.0
exp54_sensor8,1474610466375,1474610525094,64,0,1424.34375,NaN
exp54_sensor17,1474610465552,1474610525450,64,2,1319.265625,2787.0
exp54_sensor7,1474610466347,1474610526164,61,1,1397.655737704918,2658.0
exp54_sensor6,1474610466341,1474610525243,66,0,1344.9848484848485,NaN
exp54_sensor14,1474610465451,1474610524541,58,0,1582.4655172413793,NaN
exp54_sensor5,1474610466322,1474610525358,64,2,1362.734375,2044.5
exp54_sensor15,1474610465484,1474610524958,65,1,1342.0153846153846,3271.0
exp54_sensor40,1474610466308,1474610525478,67,1,1348.8208955223881,2161.0
exp54_sensor18,1474610465590,1474610524647,64,0,1459.671875,NaN
exp54_sensor9,1474610466390,1474610526211,59,1,1534.915254237288,1457.0
exp54_sensor19,1474610465630,1474610524201,60,0,1585.05,NaN
exp54_sensor20,1474610465718,1474610524928,66,2,1347.1060606060605,1397.0
exp54_sensor37,1474610466232,1474610525896,66,0,1384.0454545454545,NaN
exp54_sensor24,1474610465849,1474610525658,67,1,1315.089552238806,401.0
exp54_sensor36,1474610466228,1474610525585,60,0,1584.95,NaN
exp54_sensor23,1474610465792,1474610525767,65,1,1382.8153846153846,1950.0
exp54_sensor22,1474610465782,1474610524954,60,0,1567.6,NaN
exp54_sensor39,1474610466266,1474610524871,62,0,1407.6935483870968,NaN
exp54_sensor21,1474610465755,1474610525350,64,0,1456.703125,NaN
exp54_sensor38,1474610466249,1474610525413,60,2,1447.5666666666666,1669.0
exp54_sensor25,1474610465902,1474610524450,59,1,1493.8983050847457,2688.0
exp54_sensor26,1474610465908,1474610525461,66,0,1358.8333333333333,NaN
exp54_sensor27,1474610465939,1474610525411,67,1,1366.1940298507463,1599.0
exp54_sensor28,1474610466002,1474610525678,64,2,1402.3125,1745.5
exp54_sensor29,1474610466018,1474610525892,60,2,1460.2,1766.5
exp54_sensor11,1474610465334,1474610525298,70,0,1321.3285714285714,NaN
exp54_sensor10,1474610465293,1474610524656,68,0,1353.25,NaN
exp54_sensor13,1474610465411,1474610524222,57,1,1602.6315789473683,1584.0
exp54_sensor31,1474610466113,1474610525423,67,3,1267.3283582089553,1735.3333333333333
exp54_sensor12,1474610465361,1474610525186,61,1,1501.6065573770493,1323.0
exp54_sensor30,1474610466092,1474610524684,57,1,1534.7719298245613,1565.0
exp54_sensor33,1474610466172,1474610525774,62,0,1446.758064516129,NaN
exp54_sensor32,1474610466136,1474610525649,66,0,1402.0454545454545,NaN
exp54_sensor35,1474610466204,1474610525140,65,1,1349.9384615384615,2541.0
exp54_sensor34,1474610466182,1474610525534,64,0,1427.84375,NaN
