sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp69_sensor31,1474614083642,1474614139565,38,2,2208.3684210526317,3769.0
exp69_sensor30,1474614083619,1474614143065,39,1,2252.5897435897436,5962.0
exp69_sensor35,1474614083730,1474614140549,41,1,2275.512195121951,2923.0
exp69_sensor34,1474614083710,1474614139573,35,1,2513.542857142857,3493.0
exp69_sensor33,1474614083672,1474614139325,41,1,2177.0,1204.0
exp69_sensor32,1474614083657,1474614139583,39,1,2325.0,2575.0
exp69_sensor39,1474614083850,1474614139546,39,1,2316.897435897436,2709.0
exp69_sensor38,1474614083820,1474614143785,41,1,2160.8048780487807,3381.0
exp69_sensor37,1474614083796,1474614139564,38,2,2252.4210526315787,3227.5
exp69_sensor36,1474614083779,1474614143021,42,2,2132.714285714286,2037.0
exp69_sensor29,1474614083582,1474614139580,38,2,2206.0526315789475,3629.5
exp69_sensor40,1474614083892,1474614143325,42,0,2254.404761904762,NaN
exp69_sensor42,1474614083959,1474614142820,40,2,2076.225,4434.5
exp69_sensor41,1474614083933,1474614143834,44,0,2137.6363636363635,NaN
exp69_sensor44,1474614083999,1474614142851,39,1,2195.6666666666665,5821.0
exp69_sensor43,1474614083975,1474614139567,41,1,2126.2926829268295,3448.0
exp69_sensor46,1474614084057,1474614140553,39,1,2361.5641025641025,2963.0
exp69_sensor45,1474614084027,1474614143116,36,2,2341.6666666666665,2972.5
exp69_sensor48,1474614084107,1474614140540,39,1,2356.641025641026,2489.0
exp69_sensor47,1474614084086,1474614141784,39,1,2220.974358974359,3793.0
exp69_sensor49,1474614084119,1474614143019,39,1,2186.8205128205127,5994.0
exp69_sensor58,1474614084329,1474614143116,37,1,2281.9189189189187,6152.0
exp69_sensor59,1474614084343,1474614139586,39,1,2251.5641025641025,2625.0
exp69_sensor56,1474614084299,1474614140576,40,0,2373.575,NaN
exp69_sensor57,1474614084317,1474614140574,38,0,2385.0526315789475,NaN
exp69_sensor54,1474614084242,1474614141892,37,1,2349.5675675675675,4830.0
exp69_sensor55,1474614084271,1474614143125,43,1,2016.9302325581396,4713.0
exp69_sensor17,1474614083191,1474614143019,40,0,2347.925,NaN
exp69_sensor52,1474614084215,1474614140404,42,0,2208.4285714285716,NaN
exp69_sensor7,1474614084394,1474614139665,38,0,2504.7631578947367,NaN
exp69_sensor8,1474614084401,1474614143905,43,1,2036.2325581395348,4676.0
exp69_sensor16,1474614083178,1474614142274,39,1,2318.4358974358975,5221.0
exp69_sensor53,1474614084228,1474614140540,38,0,2489.815789473684,NaN
exp69_sensor15,1474614083144,1474614142239,41,1,2221.682926829268,4295.0
exp69_sensor50,1474614084170,1474614141418,42,0,2192.8333333333335,NaN
exp69_sensor5,1474614084150,1474614143016,44,2,2001.4318181818182,3823.0
exp69_sensor6,1474614084362,1474614143443,40,2,2145.675,2998.0
exp69_sensor51,1474614084179,1474614140536,41,1,2229.439024390244,2963.0
exp69_sensor14,1474614083126,1474614141616,41,1,2148.7073170731705,4596.0
exp69_sensor3,1474614083599,1474614139675,42,0,2281.9761904761904,NaN
exp69_sensor13,1474614083114,1474614140535,42,0,2287.3571428571427,NaN
exp69_sensor4,1474614083887,1474614139657,40,2,2177.975,3262.0
exp69_sensor12,1474614083088,1474614139618,40,2,2249.45,2605.0
exp69_sensor1,1474614082885,1474614138521,42,0,2217.809523809524,NaN
exp69_sensor11,1474614083043,1474614141487,40,0,2377.55,NaN
exp69_sensor2,1474614083259,1474614142076,39,1,2306.5641025641025,4126.0
exp69_sensor10,1474614082993,1474614141639,39,1,2299.5641025641025,4618.0
exp69_sensor20,1474614083308,1474614139320,40,0,2205.775,NaN
exp69_sensor26,1474614083526,1474614143402,44,0,2131.659090909091,NaN
exp69_sensor25,1474614083497,1474614143128,45,1,1974.5111111111112,2561.0
exp69_sensor28,1474614083566,1474614143036,37,1,2286.108108108108,5972.0
exp69_sensor27,1474614083541,1474614139271,42,0,2111.904761904762,NaN
exp69_sensor22,1474614083347,1474614143182,42,0,2197.9523809523807,NaN
exp69_sensor21,1474614083323,1474614139548,38,2,2258.4473684210525,3757.5
exp69_sensor24,1474614083446,1474614139575,39,1,2350.7179487179487,3451.0
exp69_sensor60,1474614084388,1474614143068,38,0,2337.7631578947367,NaN
exp69_sensor23,1474614083386,1474614141876,39,1,2322.051282051282,3879.0
exp69_sensor18,1474614083219,1474614139569,37,1,2458.4054054054054,3455.0
exp69_sensor9,1474614084409,1474614143524,47,1,1883.3191489361702,3469.0
exp69_sensor19,1474614083231,1474614140530,39,1,2384.5641025641025,2627.0
