sensorName,firstAttempt,lastAttempt,success,failed,deltaTimeSuccess,deltaTimeFailed
exp90_sensor32,1474619794184,1474619852940,27,1,3138.925925925926,9676.0
exp90_sensor33,1474619794195,1474619850868,27,3,3100.4814814814813,3428.6666666666665
exp90_sensor34,1474619794234,1474619848790,28,2,3118.464285714286,3608.5
exp90_sensor35,1474619794247,1474619849836,26,2,3260.346153846154,3193.0
exp90_sensor30,1474619794159,1474619850567,28,4,2807.9285714285716,3607.0
exp90_sensor31,1474619794173,1474619850719,27,3,3133.740740740741,2600.6666666666665
exp90_sensor36,1474619794270,1474619853187,27,1,3343.8518518518517,3128.0
exp90_sensor37,1474619794279,1474619853199,27,3,3108.3703703703704,3361.6666666666665
exp90_sensor38,1474619794298,1474619853213,27,3,2922.740740740741,4011.0
exp90_sensor39,1474619794315,1474619850608,28,2,3148.785714285714,3254.5
exp90_sensor75,1474619795118,1474619851100,27,3,3026.4444444444443,3305.3333333333335
exp90_sensor74,1474619795115,1474619853211,27,3,2981.5185185185187,3384.6666666666665
exp90_sensor73,1474619795095,1474619851187,27,3,2884.962962962963,4320.333333333333
exp90_sensor72,1474619795078,1474619852979,26,4,2897.269230769231,4436.5
exp90_sensor79,1474619795191,1474619850644,30,2,2822.5333333333333,3303.0
exp90_sensor78,1474619795163,1474619853222,28,0,3197.0,NaN
exp90_sensor77,1474619795146,1474619852839,27,5,2739.8888888888887,3412.2
exp90_sensor76,1474619795135,1474619853062,30,2,2921.2,3277.0
exp90_sensor45,1474619794566,1474619848583,26,2,3291.6153846153848,3523.0
exp90_sensor46,1474619794599,1474619841932,24,0,3606.3333333333335,NaN
exp90_sensor43,1474619794517,1474619852937,26,2,3022.1153846153848,7978.5
exp90_sensor44,1474619794534,1474619849377,27,3,3002.6666666666665,3800.0
exp90_sensor41,1474619794466,1474619850933,28,4,2791.25,3469.0
exp90_sensor42,1474619794506,1474619849399,26,4,2788.423076923077,4811.75
exp90_sensor80,1474619795204,1474619852542,28,4,2699.1785714285716,3329.5
exp90_sensor40,1474619794455,1474619849441,26,2,3323.269230769231,4038.0
exp90_sensor49,1474619794642,1474619849777,24,2,3374.7083333333335,4268.0
exp90_sensor47,1474619794628,1474619849574,26,2,3052.846153846154,4985.5
exp90_sensor48,1474619794640,1474619849573,26,0,3460.3846153846152,NaN
exp90_sensor60,1474619794882,1474619853220,29,3,2888.9655172413795,3671.3333333333335
exp90_sensor50,1474619794683,1474619853046,25,3,3351.68,3334.3333333333335
exp90_sensor15,1474619793698,1474619848900,26,2,3417.8846153846152,3697.5
exp90_sensor51,1474619794695,1474619849333,25,3,3170.16,4747.333333333333
exp90_sensor14,1474619793651,1474619851358,28,4,2867.1785714285716,3764.5
exp90_sensor52,1474619794710,1474619852701,26,2,3044.576923076923,6899.0
exp90_sensor17,1474619793745,1474619851259,28,2,3109.285714285714,3669.0
exp90_sensor53,1474619794718,1474619854190,29,3,2976.4827586206898,2768.3333333333335
exp90_sensor16,1474619793727,1474619849578,27,1,3343.3333333333335,3346.0
exp90_sensor54,1474619794731,1474619852551,26,2,3106.846153846154,6745.5
exp90_sensor19,1474619793798,1474619853087,28,4,2738.285714285714,4618.5
exp90_sensor55,1474619794746,1474619849635,25,5,2906.16,3647.6
exp90_sensor18,1474619793774,1474619849576,25,3,3378.52,2851.3333333333335
exp90_sensor56,1474619794762,1474619853116,27,3,3093.6296296296296,2998.6666666666665
exp90_sensor57,1474619794781,1474619854071,27,3,2964.185185185185,4520.333333333333
exp90_sensor58,1474619794800,1474619849007,26,4,3008.423076923077,3407.5
exp90_sensor59,1474619794840,1474619853219,28,2,3114.6785714285716,3098.5
exp90_sensor11,1474619793490,1474619848651,26,2,3427.769230769231,3559.0
exp90_sensor10,1474619793453,1474619851355,29,1,3008.7241379310344,2544.0
exp90_sensor13,1474619793622,1474619849304,26,2,3369.730769230769,3920.0
exp90_sensor12,1474619793570,1474619852819,27,1,3343.1481481481483,9971.0
exp90_sensor5,1474619794653,1474619852751,27,3,2967.1111111111113,5211.666666666667
exp90_sensor6,1474619794867,1474619854517,27,3,2916.296296296296,4839.0
exp90_sensor7,1474619795024,1474619853213,27,3,3131.185185185185,3507.6666666666665
exp90_sensor8,1474619795195,1474619855129,26,2,3063.769230769231,4928.0
exp90_sensor71,1474619795059,1474619853964,31,3,2552.3548387096776,4111.0
exp90_sensor9,1474619795236,1474619849554,26,2,3201.1153846153848,3704.0
exp90_sensor70,1474619795041,1474619849741,27,1,3174.6666666666665,2849.0
exp90_sensor28,1474619794063,1474619849679,26,2,3279.923076923077,3186.0
exp90_sensor63,1474619794939,1474619849672,26,2,3193.6153846153848,3260.0
exp90_sensor27,1474619794034,1474619852875,26,2,3060.230769230769,7700.5
exp90_sensor64,1474619794951,1474619852537,29,1,2968.206896551724,9359.0
exp90_sensor61,1474619794898,1474619853987,30,2,2843.266666666667,3437.0
exp90_sensor26,1474619794012,1474619852561,25,5,2872.88,3742.4
exp90_sensor62,1474619794914,1474619849729,23,5,3099.5652173913045,3956.4
exp90_sensor25,1474619793988,1474619852711,25,1,3492.64,10655.0
exp90_sensor67,1474619794995,1474619853180,27,3,2938.185185185185,3210.0
exp90_sensor2,1474619793824,1474619853068,27,1,3133.296296296296,6813.0
exp90_sensor68,1474619795006,1474619853133,26,2,3232.8846153846152,3933.5
exp90_sensor1,1474619793415,1474619849234,27,3,2995.259259259259,4423.666666666667
exp90_sensor65,1474619794967,1474619852574,27,1,3113.296296296296,9969.0
exp90_sensor4,1474619794398,1474619852916,26,2,3178.1153846153848,6628.5
exp90_sensor3,1474619794147,1474619852905,25,3,2937.2,6889.666666666667
exp90_sensor66,1474619794976,1474619850882,29,3,2901.862068965517,2901.6666666666665
exp90_sensor29,1474619794102,1474619852531,26,4,3084.576923076923,3307.5
exp90_sensor20,1474619793874,1474619849865,26,2,3265.730769230769,2915.5
exp90_sensor69,1474619795018,1474619849842,27,1,3161.1111111111113,2893.0
exp90_sensor24,1474619793956,1474619853219,26,2,3413.8076923076924,3807.5
exp90_sensor23,1474619793930,1474619848845,27,3,3018.8518518518517,4375.0
exp90_sensor22,1474619793906,1474619853109,26,2,3278.9615384615386,3912.0
exp90_sensor21,1474619793885,1474619850622,27,3,3238.703703703704,2756.6666666666665
